id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
4281,"Tudor Black Bay
79230N","$2,626",Tudor,Black Bay,79230N,,,,2021,Very good,Men's watch/Unisex,41 mm,
5535,"Cartier Tank
Alongé 1380 Diamond onyx K18 yellow gold","$7,090",Cartier,Tank,1380,Quartz,Yellow gold,,Unknown,Very good,,14.5 x 35.5 mm,
9008,"Breitling Superocean 42
A17364","$2,200",Breitling,Superocean 42,A17364,,,,2016,Very good,Men's watch/Unisex,42 mm,
3124,"Tudor
99090P","$1,182",Tudor,,99090,,,,2019,Unworn,Women's watch,,
7292,"Oris Aquis Date
Calibre 400","$2,750",Oris,Aquis Date,01 400 7769 4157-07 8 22 09PEB,,,,2021,Very good,Men's watch/Unisex,41.5 mm,
7646,"A. Lange & Söhne Odysseus
363.038",Price on request,A. Lange & Söhne,Odysseus,363.038,,,,Unknown,Very good,Men's watch/Unisex,,
9228,"TAG Heuer Carrera Calibre HEUER 01
CAR2A1W.BA0703 7568U","$4,024",TAG Heuer,Carrera Calibre HEUER 01,CAR2A1W.BA0703,,,,2019 (Approximation),Very good,Men's watch/Unisex,45 mm,
67864,,"$8,293",Rolex,Air King,114200,,,,2016,,,34 mm,Very good
9595,"Audemars Piguet Royal Oak Selfwinding
Pink Gold Selfwinding 41 MM - Black Leather Strap - Black Dial - 15500OR.OO.D002CR.01","$55,000",Audemars Piguet,Royal Oak Selfwinding,15500OR.OO.D002CR.01,,,,2023,,,41 mm,
10342,"Audemars Piguet Royal Oak Offshore Tourbillon Chronograph
Selfwinding Flying Tourbillon Chronograph Limited 26622TI.GG.D002CA.01",Price on request,Audemars Piguet,Royal Oak Offshore Tourbillon Chronograph,26622TI.GG.D002CA.01,,,,Unknown,Very good,Men's watch/Unisex,43 mm,
7133,"Patek Philippe Aquanaut
Luce","$29,000",Patek Philippe,Aquanaut,4961A,,,,2004,Very good,Women's watch,28 mm,
5821,"Audemars Piguet Royal Oak
Steel D Serial Long Index Micro Tapizerie White Dial AP Extract","$28,692",Audemars Piguet,Royal Oak,14800,,,,1994,Very good,,,
247,"IWC Portuguese Automatic
Portugieser Automatic","$12,226",IWC,Portuguese Automatic,IW500715,,,,2023,Unworn,Men's watch/Unisex,42.3 mm,
4161,"Breitling Navitimer
K23322 Factory Serviced Warranty Full Set 2003","$32,137",Breitling,Navitimer,K23322,Automatic,Yellow gold,Yellow gold,2003,Very good,Men's watch/Unisex,42 mm,
2374,"Panerai
サブマーシブル ビアンコ Ref.PAM01223 中古品 メンズ 腕時計","$6,990",Panerai,,PAM01223,,,,Unknown,Good,,42 mm,
17882,"Seiko
VIVNTAGE SEIKO DIVER Pepsi 7002-7001 JDM - 07/1992 - Japan - Pre SKX007 slim case Serviced",$695,Seiko,,7002-7001,,,,1994 (Approximation),Very good,Men's watch/Unisex,42 mm,
4096,"Zenith Elite
Chronometer 18kt yellow Gold Wristwatch","$4,026",Zenith,Elite,,,,,Unknown,Very good,Men's watch/Unisex,36 mm,
2880,"Jaeger-LeCoultre Polaris
Chronograph 2021","$9,260",Jaeger-LeCoultre,Polaris,Q9028180,,,,2021,Very good,Men's watch/Unisex,42 mm,
4353,"Oris Big Crown Pointer Date
754 7741 3165-07 8 20 Big Crown Pointer Date 01","$2,452",Oris,Big Crown Pointer Date,01 754 7741 3165-07 8 20 01,,,,2022,New,Men's watch/Unisex,40 mm,
3228,"Oris Rectangular
561 7783 4065-07 5 19 Rectangular Blue Watch 01 17","$1,968",Oris,Rectangular,01 561 7783 4065-07 5 19 17,,,,2023,New,Men's watch/Unisex,25.5 x 38 mm,
1862,"Oris Carl Brashear
Divers Carl Brashear Bronze Calibre 401 Limited Edition 01 401 7764 3185-SET","$4,547",Oris,Carl Brashear,01 401 7764 3185-Set,,,,2021,New,Men's watch/Unisex,40 mm,
22467,,"$12,165",Rolex,Datejust 36,126234,,,,Unknown,,,36 mm,Very good
4962,"IWC Pilot Chronograph
Pilot's Watch Chronograph 41 Mm","$10,245",IWC,Pilot Chronograph,IW388104,,,,2022,Unworn,Men's watch/Unisex,41 mm,
71889,,"$24,943",Rolex,Sky-Dweller,326933 white oys,,Gold/Steel,Gold/Steel,2022,,,42 mm,Unworn
5539,"TAG Heuer Carrera Calibre 16
CV2011","$3,450",TAG Heuer,Carrera Calibre 16,CV2011,Automatic,Steel,Steel,2007 (Approximation),Very good,Men's watch/Unisex,41 mm,
27039,"Omega
168.004 コンステレーション 12角 Cal.561 自動巻き メンズ 745941 中古","$1,194",Omega,,168.004,,,,Unknown,Fair,Men's watch/Unisex,36 mm,
6273,"IWC
SCHAFFHAUSEN IWC オールドインター デイト 自動巻き メンズ_739910 中古",$836,IWC,,,,,,Unknown,Fair,Men's watch/Unisex,36 mm,
44905,,"$4,640",Rolex,Lady-Datejust,69173,,,,1995 (Approximation),,,26 mm,Very good
7871,"TAG Heuer Aquaracer 300M
CAY1110.BA0927","$2,185",TAG Heuer,Aquaracer 300M,CAY1110.BA0927,,,,Unknown,Very good,Men's watch/Unisex,43 mm,
10186,"Seiko Neo Classic
Date-date Bicolor",$357,Seiko,,SUR446P1,Quartz,Gold/Steel,,Unknown,New,Men's watch/Unisex,40 mm,
56690,,"$19,146",Rolex,Datejust 41,126334,,White gold,Steel,2022,,,41 mm,New
46318,,"$5,999",Rolex,Air King,114200,,,,Unknown,,,34 mm,Very good
28912,"Omega Constellation
automatic","$2,200",Omega,Constellation,,,,,1952 (Approximation),Good,Men's watch/Unisex,,
49691,,"$19,995",Rolex,GMT-Master II,126710BLNR-0003,,,,Unknown,,,40 mm,New
3046,"Breitling Superocean 36
Automatic 36 A17377211A1A1","$4,751",Breitling,Superocean 36,A17377211A1A1,Automatic,Steel,Steel,2023,New,Women's watch,36 mm,
71578,,"$14,406",Rolex,Submariner (No Date),124060-0001,,,,2023,,,41 mm,Unworn
9379,"Breitling Avenger II GMT
A3239011/G778","$3,681",Breitling,Avenger II GMT,A3239011/G778,,,,2018,Very good,Men's watch/Unisex,43 mm,
65454,,"$11,856",Rolex,Datejust 36,116234,,,,2015,,,36 mm,Very good
12408,"Cartier Baignoire
2 Tone Bracelet Watch Diamond Bezel","$7,900",Cartier,Baignoire,,,,,Unknown,Very good,Women's watch,23 mm,
5701,"Patek Philippe Golden Ellipse
4226","$7,776",Patek Philippe,Golden Ellipse,4226,,,,Unknown,Very good,Women's watch,23 x 28 mm,
2069,"Vacheron Constantin
Phidias Collection","$9,776",Vacheron Constantin,,48010,,,,1991,Very good,Men's watch/Unisex,33 mm,
1183,,"$12,285",Rolex,Submariner Date,116610LN,,Steel,Steel,2015,,,40 mm,Very good
8005,"Seiko Bell Matic
4006-6059 Vintage 1974 Day & Date 27 Jewels",$459,Seiko,,,,,,1974,Fair,Men's watch/Unisex,39 x 43 mm,
31207,"Omega Speedmaster
Chronoscope Co-axial Master Chronometer 2 Counters 329.30.43.51.02.002","$8,551",Omega,Speedmaster,329.30.43.51.02.002,,,,2022,Unworn,Men's watch/Unisex,43 mm,
12424,"Breitling
(ブライトリング) トップタイム デウス リミテッド エディション","$5,563",Breitling,,A23311,,,,Unknown,New,Men's watch/Unisex,41 mm,
8391,,"$5,518",Rolex,Oyster Perpetual Date,15200,,Steel,Steel,1996,,,,Very good
2911,"Seiko Presage
Men's SPB219J1 Presage GMT Green Dial Watch","$1,501",Seiko,Presage,SPB219J1,Automatic,Titanium,Titanium,2023,New,Men's watch/Unisex,42.2 mm,
12596,"Audemars Piguet Royal Oak Offshore Chronograph
NEW Royal Oak Offshore Selfwinding Chronograph 44mm","$49,900",Audemars Piguet,Royal Oak Offshore Chronograph,26405CE.OO.A030CA.01,,,,2021 (Approximation),New,Men's watch/Unisex,44 mm,
6328,,"$118,128",Rolex,Day-Date 40,228349RBR-0036,,,,Unknown,,,40 mm,New
42909,,"$6,800",Rolex,Datejust,,,,,Unknown,,,36 mm,Very good
5029,"Oris Big Crown ProPilot
X Calibre 400 39 mm","$4,198",Oris,Big Crown ProPilot,01 400 7778 7153-07 7 20 01TLC,,,,Unknown,New,Men's watch/Unisex,39 mm,
4279,"Zenith El Primero Chronomaster
Open","$7,256",Zenith,El Primero Chronomaster,03.20416.4061/51.C700,,,,2019,Very good,Men's watch/Unisex,42 mm,
66238,,"$5,599",Rolex,Datejust,69713,,Gold/Steel,Gold/Steel,1995,,,26 mm,Fair
5996,"Richard Mille RM 011
RM11-03 Le Mans Classic",Price on request,Richard Mille,RM 011,,,,,2019 (Approximation),Unworn,Men's watch/Unisex,50 x 44.5 mm,
10797,"Longines
Cal.13.3 14ct Pink Gold c1921","$5,538",Longines,,,,,,Unknown,Very good,Men's watch/Unisex,31 mm,
66789,,"$21,806",Rolex,Datejust 31,278271 NG WHITE OYS,,Gold/Steel,Gold/Steel,2023,,,31 x 37 mm,Unworn
3632,"IWC
Vintage automatic","$2,647",IWC,,,,,,1955 (Approximation),Very good,Men's watch/Unisex,35 mm,
55614,,"$38,000",Rolex,Submariner (No Date),5508,,Steel,Steel,1959,,,37 mm,Fair
11614,"Cartier Ronde Solo de Cartier
2934","$2,480",Cartier,Ronde Solo de Cartier,2934,,,,2007,Very good,Men's watch/Unisex,36 mm,
773,,"$39,363",Rolex,Sky-Dweller,326238,,Yellow gold,Rubber,2023,,,42 mm,New
3852,"Oris Aquis Date
Oceano Pulito con Umberto Pelizzari Limited Edition","$2,118",Oris,Aquis Date,01 733 7730 4105-Set,,,,2022,Unworn,Men's watch/Unisex,43.5 mm,
1181,"Longines
14 KARAT GOLD HERREN VINTAGE ARMBANDUHR 20er","$2,235",Longines,,,,,,1920 (Approximation),Good,Men's watch/Unisex,,
2818,"Longines Evidenza
NOS","$1,135",Longines,Evidenza,L21424516,Automatic,Steel,Steel,Unknown,New,Women's watch,26 mm,
5763,"Omega De Ville Prestige
(オメガ) De Ville Prestige Co-Axial 39.5 424.13.40.20.02.005","$3,080",Omega,De Ville Prestige,424.13.40.20.02.005,,,,Unknown,New,Men's watch/Unisex,39.5 mm,
32983,,Price on request,Rolex,Submariner (No Date),114060,,Steel,Rubber,Unknown,,,40 mm,Unworn
5302,"Zenith Chronomaster Sport
Boutique Edition","$13,457",Zenith,Chronomaster Sport,03.3103.3600/69.M3100,,,,2022,Very good,Men's watch/Unisex,41 mm,
15235,,"$11,725",Rolex,Yacht-Master 40,16623,,Gold/Steel,Gold/Steel,2004,,,40 mm,Very good
5061,,"$14,350",Rolex,Day-Date 36,18038,,,,1988,,,36 x 44 mm,Fair
38670,"Omega Speedmaster Day Date
Chronograph Automatik Ref. 3523.30.00","$2,520",Omega,Speedmaster Day Date,3523.30.00,Automatic,Steel,Steel,2005,Good,Men's watch/Unisex,39 mm,
11962,"Audemars Piguet Royal Oak
2022 15500ST Grey Dial","$43,600",Audemars Piguet,Royal Oak,15500ST,Automatic,Steel,Steel,2022,Unworn,Men's watch/Unisex,,
2788,"Jaeger-LeCoultre
Chronometre Geomatic 18k Gold automatic jumbo","$6,555",Jaeger-LeCoultre,,E399,,,,1960 (Approximation),Good,Men's watch/Unisex,36 mm,
2833,"Jaeger-LeCoultre Vintage
Classic Yellow Gold 29mm","$2,125",Jaeger-LeCoultre,,,,,,Unknown,Good,Men's watch/Unisex,29 mm,
59662,,"$5,204",Rolex,Lady-Datejust,69173,,,,1995,,,26 mm,Very good
19111,"Seiko Presage
SARX065",$750,Seiko,Presage,SARX065,,,,2022,Very good,Men's watch/Unisex,40 x 47.2 mm,
12112,"Cartier Roadster
2675 Stainless Steel with Diamonds Sapphires date","$4,600",Cartier,Roadster,,,,,Unknown,Good,,30.5 x 29 mm,
26391,"Omega Seamaster Diver 300 M
Co-Axial 2500 212.30.41.20.01.002 Schwarz 2008","$3,409",Omega,Seamaster Diver 300 M,212.30.41.20.01.002,Automatic,Steel,Steel,2008 (Approximation),Good,Men's watch/Unisex,41 mm,
7791,"Seiko Astron GPS Solar
Featured FRAY I.D joint limited edition women's watch 2023.5 SSEH009",$228,Seiko,Astron GPS Solar,,,,,2023,New,Women's watch,,
10986,"Patek Philippe Calatrava
2020 UNWORN Calatrava Automatic Limited Edition 40mm 6007a-001","$79,950",Patek Philippe,Calatrava,6007a-001,Automatic,Steel,Calf skin,2020,Unworn,Men's watch/Unisex,40 mm,
16081,,"$28,213",Rolex,Submariner Date,1680,,,,1972,,,40 mm,Very good
667,"Patek Philippe Nautilus
5712R","$88,513",Patek Philippe,Nautilus,5712R,,,,Unknown,Very good,Men's watch/Unisex,40 x 38 mm,
5564,"TAG Heuer
タグホイヤー カレラ キャリバー ホイヤー02 CBN2A5A.FC6481 SS×PG","$3,849",TAG Heuer,,CBN2A5A.FC6481,,,,Unknown,Very good,,44 mm,
1058,"Breitling Navitimer
806 Vintage Twin planes logo","$4,500",Breitling,Navitimer,806,Manual winding,Steel,Leather,Unknown,Good,Men's watch/Unisex,41 mm,
10668,"Omega Speedmaster '57
331.12.42.51.01.001 - Speedmaster Automatic Black Dial Stainless Steel Men's Watch","$6,793",Omega,Speedmaster '57,331.12.42.51.01.001,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,41.5 mm,
59731,,"$50,719",Rolex,Sky-Dweller,326235,,Rose gold,Rubber,2023,,,42 mm,New
24114,"Omega Speedmaster Professional Moonwatch
310.30.42.50.01.002","$6,548",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,,,,2021 (Approximation),Very good,Men's watch/Unisex,42 mm,
60551,,"$16,500",Rolex,Cellini,Rolex 6623,,Yellow gold,Yellow gold,Unknown,,,36 mm,Very good
3083,"IWC Portuguese Automatic
IW500710","$12,029",IWC,Portuguese Automatic,IW500710,,,,2023,Unworn,Men's watch/Unisex,42.3 mm,
1353,"Seiko 5 Sports
SNZG15J1-var-LS18 Automatic Japan Made Brown Leather Strap Men's Watch",$200,Seiko,5 Sports,SNZG15J1,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,42 mm,
8933,"Patek Philippe Aquanaut
Luce Rainbow Rose Gold Automatic New 2022 7968/300r-001","$475,000",Patek Philippe,Aquanaut,7968/300R-001,,,,2022,New,,,
12596,"TAG Heuer Carrera
Calibre Heuer 02 Chronograph 44mm Ref#CBN2A10.BA0643","$4,585",TAG Heuer,Carrera,CBN2A10.BA0643,,,,2022,New,Men's watch/Unisex,44 mm,
15285,"Seiko
LADY Luxury line / very rare",$553,Seiko,,,,,,2002,Unworn,Women's watch,17 x 35 mm,
17300,,"$19,266",Rolex,Submariner Date,126613LN,,Gold/Steel,,Unknown,,,,Very good
10693,,Price on request,Rolex,Daytona,116508,,Yellow gold,Yellow gold,2022,,,40 mm,Unworn
5827,"Tudor Prince Date Day
94500","$2,416",Tudor,Prince Date Day,94500,,,,Unknown,Very good,Men's watch/Unisex,36 mm,
5276,"Zenith
Super Sub Sea Handaufzug Kal. 146HP","$9,144",Zenith,,A3736,,,,Unknown,Good,Men's watch/Unisex,40 mm,
12564,,"$4,800",Rolex,Cellini,3804,,Yellow gold,Leather,Unknown,,,,Good
7518,"Tudor Royal
41 Automatik Edelstahl Herrenuhr Ref. M28600-0006 Box & Papiere 2022","$3,048",Tudor,Royal,28600,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,
43789,,"$7,599",Rolex,Datejust 36,16233,,,,Unknown,,,36 mm,Very good
33481,"Omega Seamaster Railmaster
Blue Dial 40mm Stahl Jeans B+P","$5,359",Omega,Seamaster Railmaster,220.12.40.20.03.001,Automatic,Steel,Textile,2021,New,Men's watch/Unisex,40 mm,
14942,"Cartier Panthère
22 mm Small Model Steel and 18K Yellow Gold Quartz Watch 1120","$1,750",Cartier,Panthère,1120,Quartz,Gold/Steel,Leather,Unknown,Very good,Women's watch,,
5321,"Hublot Classic Fusion Aerofusion
Titanium Pave","$25,303",Hublot,Classic Fusion Aerofusion,525.NX.0170.LR.1704,,,,2023 (Approximation),Unworn,Men's watch/Unisex,45 mm,
66987,,"$10,564",Rolex,Datejust 36,116234,,,,2008,,,36 mm,Very good
69968,,"$14,677",Rolex,Oyster Perpetual 31,277200,,Steel,Steel,2020,,,31 mm,New
4429,,"$3,554",Rolex,Oysterdate Precision,6694,,,,1969 (Approximation),,,34 x 40 mm,Good
13667,,"$21,216",Rolex,GMT-Master II,116710LN,,Steel,Steel,2009,,,40 mm,New
6058,"Richard Mille RM 035
Rafael Nadal Automatic Winding RM35-03",Price on request,Richard Mille,RM 035,RM 35-03,Automatic,Carbon,Rubber,Unknown,,,43 x 49 mm,
1760,"Audemars Piguet Royal Oak Offshore Chronograph
Safari White Dial Full Set Original Papers","$22,896",Audemars Piguet,Royal Oak Offshore Chronograph,26170ST.OO.D091CR.01,,,,2004,Good,Men's watch/Unisex,42 x 54 mm,
5257,"TAG Heuer Formula 1 Quartz
WAZ1010.BA0842","$1,644",TAG Heuer,Formula 1 Quartz,WAZ1010.BA0842,,,,2023,New,Men's watch/Unisex,43 mm,
12559,,"$21,713",Rolex,GMT-Master II,126710BLNR,,Steel,Steel,2022,,,40 mm,Unworn
7238,"Breitling
Premier Chronograph 42","$6,781",Breitling,,A13315351B1A1,,,,2023,New,Men's watch/Unisex,42 mm,
12231,"TAG Heuer Aquaracer 300M
Chronograph Black Dial Stainless Steel Bracelet. CAY111A.BA0927","$1,397",TAG Heuer,Aquaracer 300M,CAY111A.BA0927,,,,Unknown,Very good,Men's watch/Unisex,43 mm,
5044,"IWC Portuguese Yacht Club Chronograph
Portugieser Yacht Club Chronograph","$11,488",IWC,Portuguese Yacht Club Chronograph,IW390701,Automatic,Steel,Steel,2022,Very good,Men's watch/Unisex,44.6 mm,
5150,"Omega Seamaster
Automatic 166.0215",$983,Omega,Seamaster,166.010,Automatic,Steel,,Unknown,Fair,Men's watch/Unisex,35 x 42 mm,
66644,,"$4,933",Rolex,Air King,14000,,,,2000,,,34 mm,Very good
11929,"Omega Seamaster Aqua Terra
150 M Co-axial Gmt Chronograph","$13,567",Omega,Seamaster Aqua Terra,231.20.43.52.06.001,Automatic,Gold/Steel,Gold/Steel,2023,New,Men's watch/Unisex,43 mm,
6297,,"$22,817",Rolex,Sea-Dweller Deepsea,126660,,,,Unknown,,,44 mm,New
33814,"Omega De Ville Prestige
Co-Axial 39.5 424.13.40.20.06.002","$3,174",Omega,De Ville Prestige,424.13.40.20.06.002,,,,2019,Very good,Men's watch/Unisex,39.5 mm,
39198,,"$4,995",Rolex,Datejust 36,1601,,Steel,Steel,1970,,,36 mm,Good
5739,"Jaeger-LeCoultre Master Geographic
Q1428530 Master Geographic Automatic","$8,675",Jaeger-LeCoultre,Master Geographic,Q1428530,Automatic,Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,39 mm,
8977,"Breitling Blackbird
Chronomat Blackbird","$2,248",Breitling,Blackbird,A13350,,,,2000 (Approximation),Very good,Men's watch/Unisex,40 mm,
52121,,"$21,400",Rolex,GMT-Master II,126710BLRO,,Steel,Steel,2021,,,40 mm,Unworn
32225,"Omega Speedmaster Date
Automatic | 3513.50 | With Card | 2005 | Mint","$2,679",Omega,Speedmaster Date,3513.50,Automatic,Steel,Steel,2005,Very good,Men's watch/Unisex,39 x 13.5 mm,
17486,"Omega Seamaster
Professional 300M GMT 50th Anniversary","$2,137",Omega,Seamaster,2234.50,,,,Unknown,Good,Men's watch/Unisex,41 mm,
16577,"Breitling Callistino
K52043","$7,890",Breitling,Callistino,K52043,Quartz,Yellow gold,Yellow gold,Unknown,Very good,Women's watch,28 mm,
39389,,"$11,180",Rolex,Datejust 31,278274-0011,,,,2023,,,31 mm,New
588,"Patek Philippe Calatrava
5153G-001","$24,270",Patek Philippe,Calatrava,5153G-001,,,,2016,Very good,Men's watch/Unisex,38 mm,
6715,"Panerai Luminor Due Luna
38mm pam01301","$9,379",Panerai,Luminor Due Luna,pam01301,Automatic,Steel,Steel,2023,New,Women's watch,38 mm,
18609,"Omega Seamaster
120 Quartz 2175.20","$6,166",Omega,Seamaster,,Quartz,Yellow gold,Yellow gold,2000 (Approximation),Very good,Women's watch,28 mm,
9512,"TAG Heuer Carrera Lady
Calibre 9 Ladies","$3,601",TAG Heuer,Carrera Lady,WBN2412.BA0621,,,,2023,New,Women's watch,29 mm,
6120,"Panerai Luminor Submersible
ELAB-ID Titanium PAM01225 Limited to 30pcs","$78,700",Panerai,Luminor Submersible,,Automatic,Titanium,Textile,2023,New,,44 mm,
5507,"Jaeger-LeCoultre Master Ultra Thin Moon
Q1368470","$7,700",Jaeger-LeCoultre,Master Ultra Thin Moon,Q1368470,,,,2019,Very good,Men's watch/Unisex,39 mm,
38437,,"$10,493",Rolex,Milgauss,116400 GV,,,,Unknown,,,40 mm,Very good
71754,,"$26,348",Rolex,GMT-Master II,16710,,Steel,Steel,2004,,,40 mm,Unworn
3897,"IWC Da Vinci Automatic
Edition 150 Years","$11,050",IWC,Da Vinci Automatic,IW358102,,,,2023,New,Men's watch/Unisex,40.4 mm,
25064,,"$17,944",Rolex,Submariner Date,16610,,Steel,Steel,2010,,,40 mm,New
9650,"Patek Philippe
Gondolo 5101P-010",Price on request,Patek Philippe,,5101P-010,,,,Unknown,,,51.7 x 29.6 mm,
40219,,"$5,490",Rolex,Datejust 36,16014,,,,Unknown,,,36 mm,Very good
6255,"Audemars Piguet Royal Oak Offshore Diver
オーデマピゲ ロイヤルオーク オフショア ブティック限定 42mm 15710ST.OO.A032CA.01 中古 メンズ","$40,273",Audemars Piguet,Royal Oak Offshore Diver,15710ST.OO.A032CA.01,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,42 mm,
47991,,"$54,999",Rolex,Day-Date 40,228239,,,,Unknown,,,40 mm,Very good
6626,,"$69,247",Rolex,GMT-Master II,126718grnr,,Yellow gold,Yellow gold,2023,,,40 mm,New
32280,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer | 310.30.42.50.01.002 | Full Set | New","$8,266",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,Manual winding,Steel,Steel,2022,Unworn,Men's watch/Unisex,42 mm,
14500,"Longines Flagship
Automatic 26mm L4.274.4.57.6 L42744576","$1,491",Longines,Flagship,,Automatic,Steel,Steel,2023,New,Women's watch,26 mm,
30189,"Omega Seamaster Diver 300 M
Anniversary Titanium Limited Edition","$5,302",Omega,Seamaster Diver 300 M,2232.30,Automatic,Titanium,Titanium,Unknown,Very good,Men's watch/Unisex,41 mm,
8848,"IWC Portuguese Perpetual Calendar
Portugieser Perpetual Calendar 18K Rose Gold IW503302","$27,000",IWC,Portuguese Perpetual Calendar,,,,,2019 (Approximation),Very good,Men's watch/Unisex,44.2 mm,
2124,"Panerai Radiomir
Pam00753","$4,603",Panerai,Radiomir,PAM 00753,Manual winding,Steel,Calf skin,2022 (Approximation),New,Men's watch/Unisex,45 mm,
13016,,"$19,016",Rolex,Submariner Date,116613LB,,,,2017,,,40 mm,Very good
12050,"Omega Seamaster Planet Ocean
215.33.40.20.03.001","$6,624",Omega,Seamaster Planet Ocean,215.33.40.20.03.001,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,39.5 mm,
69241,,"$6,779",Rolex,Oyster Perpetual Date,15233,,Gold/Steel,Gold/Steel,2001,,,34 mm,Very good
668,"Audemars Piguet Royal Oak
14840BC.ZZ.0789BC.04","$180,647",Audemars Piguet,Royal Oak,,Automatic,White gold,,2003,Very good,Men's watch/Unisex,37 mm,
67522,,"$3,946",Rolex,Oyster Perpetual Date,Vintage Genuine Rolex 1500 oyster perpetual date watch with box,,Steel,Leather,Unknown,,,,Very good
24738,,"$3,400",Rolex,Oyster Perpetual,67194,,Steel,Steel,1990,,,,Good
69174,,"$32,935",Rolex,GMT-Master II,126710BLRO,,Steel,Steel,2022,,,40 mm,New
7959,"Hublot Classic Fusion
45mm Green Dial","$7,303",Hublot,Classic Fusion,511.NX.8970.RX,,,,Unknown,New,Men's watch/Unisex,45 mm,
28811,"Omega Constellation
Marine Chronometer vintage","$2,941",Omega,Constellation,198.0082,,,,Unknown,Good,Men's watch/Unisex,32.5 x 44 mm,
2450,"Oris Aquis Date
01 733 7770 4155-07 8 18 05p Aquis Date Lady Blue","$2,260",Oris,Aquis Date,01 733 7770 4155-07 8 18 05P,,,,2023,Unworn,Women's watch,36.5 mm,
1919,"Audemars Piguet Royal Oak Offshore
25940 SK With Exctract From The Archives","$22,896",Audemars Piguet,Royal Oak Offshore,,,,,Unknown,Very good,,42 mm,
10055,"Hublot Big Bang
DJ Snake 411.NN.0179.RX.DJS21 LTD edition 100 pieces","$38,530",Hublot,Big Bang,411.NN.0179.RX.DJS21,,,,2021 (Approximation),New,Men's watch/Unisex,,
212,"Sinn 6000
Frankfurt GMT","$2,512",Sinn,6000,,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,38.5 x 45 mm,
9646,"Tudor Black Bay
Heritage Black Bay SS / SS Blue Bezel ROSE LOGO","$3,500",Tudor,Black Bay,79220B,Automatic,Steel,Steel,Unknown,,Men's watch/Unisex,39.5 mm,
40097,,"$9,000",Rolex,Datejust 36,116200,,,,2021,,,36 mm,Very good
11880,"TAG Heuer Aquaracer
Automatic 40mm wbp2111.ba0627","$2,381",TAG Heuer,Aquaracer,wbp2111.ba0627,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
