id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
1538,"Hublot Big Bang Unico
King Gold White 42mm","$35,425",Hublot,Big Bang Unico,441.OE.2011.RW,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,
1561,"Jaeger-LeCoultre Memovox
Limited Edition 350 Memovox Gold","$5,923",Jaeger-LeCoultre,,,,,,1988,Good,,36 mm,
24413,"Omega
Vintage Chronograph Cal 321 Handaufzug Referenz 174-3 TOP","$8,551",Omega,,,,,,1950 (Approximation),Very good,Men's watch/Unisex,35 mm,
4761,"Hublot Square Bang
Unico King Gold Jewellery 42mm",Price on request,Hublot,Square Bang,,Automatic,Yellow gold,Rubber,2023,New,Men's watch/Unisex,,
14802,,"$2,576",Rolex,Oyster Perpetual Date,1500,,,,1965 (Approximation),,,34 mm,Fair
4801,"IWC Aquatimer Chronograph
アクアタイマー クロノ ガラパゴスアイランド","$5,171",IWC,Aquatimer Chronograph,IW379502,Automatic,Steel,,Unknown,Fair,,45 mm,
3277,"Jaeger-LeCoultre Master Calendar
Moon","$7,033",Jaeger-LeCoultre,Master Calendar,140.8.98 S,,,,2005,Very good,Men's watch/Unisex,37 mm,
1337,"TAG Heuer Formula 1 Quartz
Chronograph Black Dial Men's Watch - CAZ1010.FT8024","$1,221",TAG Heuer,Formula 1 Quartz,CAZ1010.FT8024,,,,Unknown,New,Men's watch/Unisex,43 mm,
2180,"Audemars Piguet Royal Oak Offshore Tourbillon Chronograph
26622TI.GG.D002CA.01","$418,000",Audemars Piguet,Royal Oak Offshore Tourbillon Chronograph,26622TI.GG.D002CA.01,,,,2022 (Approximation),New,Men's watch/Unisex,43 mm,
5212,"Longines Master Collection
L26285197 - Master Collection Automatic White Dial Men's Watch","$3,457",Longines,Master Collection,L26285197,Automatic,Steel,,Unknown,New,Men's watch/Unisex,38.50 mm,
3742,"Seiko
セイコー 極薄型高級ドレスウオッチ ウルトラ・シン・ドレス（U.T.D.）Ref.68-6020 手巻き オーバーホール済み ヴィンテージ","$1,464",Seiko,,,,,,1972,Good,,31 mm,
4143,"Seiko Premier
SXB438P1 Premier Quartz Movement White Dial Ladies Watch",$280,Seiko,Premier,SXB438P1,,,,Unknown,New,Women's watch,31 mm,
4383,"Breitling Navitimer 1 B01 Chronograph
43 Stainless Copper",Price on request,Breitling,Navitimer 1 B01 Chronograph,AB0138241K1A1,,,,2023 (Approximation),Unworn,Men's watch/Unisex,43 mm,
8441,"Audemars Piguet Royal Oak
14790ST","$36,152",Audemars Piguet,Royal Oak,14790ST,,,,1996,Very good,Men's watch/Unisex,36 mm,
7883,"IWC Portuguese Automatic
Portugieser 7-Days UNWORN March 2023","$11,799",IWC,Portuguese Automatic,IW500710,Automatic,Steel,Crocodile skin,2023,Unworn,Men's watch/Unisex,42.3 mm,
1024,"Seiko 5
Snke53k1",$217,Seiko,5,SNKE53K1,,,,Unknown,New,Men's watch/Unisex,38 mm,
11741,"Breitling
ブライトリング クロノマットJSP AB0115/A011G29PA SS 自動巻","$3,838",Breitling,,,,,,Unknown,Very good,Men's watch/Unisex,,
11408,"Longines Conquest Heritage
L16114752","$1,032",Longines,Conquest Heritage,L16114752,,,,2017,Very good,Men's watch/Unisex,35 mm,
45132,,"$17,575",Rolex,Submariner Date,126610LN,,,,2022,,,41 mm,Unworn
12542,"Hublot Big Bang Sang Bleu
Unico Sang Bleu White Limited Edition NEW UNWORN 415.HX.2027.VR.MXM19","$25,000",Hublot,Big Bang Sang Bleu,415.HX.2027.VR.MXM19,,,,2022 (Approximation),New,Men's watch/Unisex,45 mm,
5868,"Hublot Classic Fusion
542.NX.2611.LR","$7,131",Hublot,Classic Fusion,542.NX.2611.LR,,,,2023,Unworn,Men's watch/Unisex,42 mm,
5567,"Breitling Transocean Day & Date
43 A45310","$3,324",Breitling,Transocean Day & Date,,,,,2016,Very good,,43 mm,
32288,,"$15,650",Rolex,Datejust 36,126234,,Steel,Steel,2022,,,36 mm,New
1404,"TAG Heuer Aquaracer
200m Calibre 5 Automatic Professional 200 Date 40mm FULL SET","$4,693",TAG Heuer,Aquaracer,WBP2151.FT6199,,,,2023,New,Men's watch/Unisex,40 mm,
8224,"Tudor Black Bay Chrono
79360N Black Bay Chrono 41mm Panda Silver Dial Stainless Steel","$5,215",Tudor,Black Bay Chrono,79360N,Automatic,Steel,Steel,2022,Very good,Men's watch/Unisex,41 mm,
13491,,"$29,906",Rolex,Yacht-Master II,116681,,,,2012,,,44 mm,Very good
5870,"Jaeger-LeCoultre Grande Reverso
Automatique","$11,999",Jaeger-LeCoultre,Grande Reverso,240.2.72,,,,Unknown,Very good,,,
7868,"Hublot Big Bang Unico
44mm","$20,243",Hublot,Big Bang Unico,421.NM.1170.RX,,,,Unknown,New,Men's watch/Unisex,44 mm,
33685,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer",Price on request,Omega,Speedmaster Professional Moonwatch,310.60.42.50.01.001,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
1114,"Vacheron Constantin Overseas
AMAZING GREY","$12,197",Vacheron Constantin,Overseas,42050,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,,
3093,"Audemars Piguet Royal Oak Selfwinding
15400OR.OO.D002CR.01","$41,746",Audemars Piguet,Royal Oak Selfwinding,15400OR.OO.D002CR.01,Automatic,,,Unknown,Good,Men's watch/Unisex,41 mm,
3379,"Cartier Tank Vermeil
Must de Vermeil","$2,250",Cartier,Tank Vermeil,,,,,1985 (Approximation),Good,Men's watch/Unisex,28 x 20.5 mm,
13807,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer 310.30.42.50.01.002 New Full Set 05-2023","$8,824",Omega,Speedmaster Professional Moonwatch,310.30.42.50.01.002,,,,2023,Unworn,Men's watch/Unisex,42 mm,
5076,"Tudor Black Bay 54
M79000N-0001","$4,946",Tudor,Black Bay 54,M79000N-0001,,,,2023,Very good,Men's watch/Unisex,37 mm,
9060,"Patek Philippe Perpetual Calendar
Grand Complication Perpetual Calendar Retrograde Moonphase 5159G Skeleton Back White Gold",Price on request,Patek Philippe,Perpetual Calendar,5159G-001,Automatic,White gold,Crocodile skin,Unknown,Unworn,Men's watch/Unisex,38 mm,
2801,"Seiko Sportura
[N MINT] SEIKO SPC003 SPORTURA 7T82-0AA0 Chrono 100m Men's Watch JAPAN W633 JDM",$259,Seiko,Sportura,,Quartz,Steel,Leather,Unknown,Very good,Men's watch/Unisex,44 mm,
29216,,"$6,588",Rolex,Lady-Datejust,179174,,Steel,Steel,2010,,,26 mm,Very good
11749,"Longines Heritage
L2.747.4.72.2","$2,006",Longines,Heritage,L2.747.4.72.2,,,,2010 (Approximation),Unworn,Men's watch/Unisex,40 mm,
56126,,"$4,950",Rolex,Oyster,4444,,Steel,Steel,1960 (Approximation),,,32 mm,Good
13646,"Omega Seamaster Aqua Terra
220.12.41.21.03.001","$4,253",Omega,Seamaster Aqua Terra,220.12.41.21.03.001,,,,Unknown,New,Men's watch/Unisex,41 mm,
5701,"Patek Philippe Golden Ellipse
4226","$7,776",Patek Philippe,Golden Ellipse,4226,,,,Unknown,Very good,Women's watch,23 x 28 mm,
3598,"Oris
Silver Dial automatic",$667,Oris,,,,,,Unknown,Very good,Men's watch/Unisex,"36,5 mm",
5820,,"$14,502",Rolex,Datejust 41,126334,,White gold,Steel,2022,,,41 mm,New
5044,"Seiko Prospex
SRPG15K1 - Prospex Automatic Blue Dial Stainless Steel Men's Watch",$459,Seiko,Prospex,SRPG15K1,Automatic,Steel,Leather,Unknown,Unworn,Men's watch/Unisex,42.4 mm,
41898,,"$10,500",Rolex,Submariner Date,16803,,,,1987,,,40 mm,Good
27848,"Omega Seamaster Diver 300 M
Quartz 2223.80.00","$3,192",Omega,Seamaster Diver 300 M,2223.80.00,Quartz,Steel,Steel,2019,Very good,Men's watch/Unisex,36.2 mm,
5803,"Seiko GS
セイコー　グランドセイコー SBGN005 / 9F86-0AB0","$2,204",Seiko,,,Quartz,Steel,,Unknown,Very good,,39 mm,
13405,"Omega
Oversize Jumbo","$1,562",Omega,,2505,,,,1950 (Approximation),Very good,Men's watch/Unisex,38 mm,
3582,"Patek Philippe
3710/1",Price on request,Patek Philippe,,,,,,2003,Very good,Men's watch/Unisex,,
30538,,"$51,243",Rolex,Sky-Dweller,336934,,Steel,Steel,2023,,,42 mm,New
12215,"Audemars Piguet Royal Oak Chronograph
Selfwinding Chronograph Steel Grey Dial 26315ST.OO.1256ST.02","$54,400",Audemars Piguet,Royal Oak Chronograph,26315ST.OO.1256ST.02,Automatic,Steel,Steel,2020,Very good,Men's watch/Unisex,38 mm,
7804,"Breitling
114093 BREITLING ブライトリング ベントレー B06 ミッドナイトカーボン MB061113 ブラック シェルダイヤル SS/ラバー/レザー（クロコ） 自動巻き ギャランティーカード 純正ボックス","$6,148",Breitling,,,,,,Unknown,Very good,Men's watch/Unisex,50 mm,
315,"Omega Seamaster Aqua Terra
150m","$7,140",Omega,Seamaster Aqua Terra,220.10.41.21.03.004,,,,2023,Unworn,Men's watch/Unisex,41 mm,
14349,,"$19,298",Rolex,Datejust 41,126333,,,,Unknown,,,41 mm,Very good
909,"Audemars Piguet Royal Oak Dual Time
Power reserve Ref.26120ST",Price on request,Audemars Piguet,Royal Oak Dual Time,26120ST.OO.1220ST.03,,,,2012,Very good,Men's watch/Unisex,39 mm,
4619,"Seiko Brightz
(セイコー) SAGA167",Price on request,Seiko,,,,,,Unknown,New,,,
29366,,"$29,906",Rolex,Explorer,1016,,,,1989,,,36 x 44 mm,Very good
7440,"Audemars Piguet Royal Oak Offshore Chronograph
オーデマ・ピゲ ロイヤルオーク オフショア クロノグラフ26470OR.OO.A002CR.01","$44,006",Audemars Piguet,Royal Oak Offshore Chronograph,26470OR.OO.A002CR.01,Automatic,Rose gold,,Unknown,Good,Men's watch/Unisex,42 mm,
40873,,"$7,890",Rolex,Datejust 36,16233,,,,Unknown,,,36 mm,Very good
830,"Oris Aquis Date
Upcycle 36.5mm",Price on request,Oris,Aquis Date,01 733 7770 4150-Set,,,,2021,New,Men's watch/Unisex,36.5 mm,
2724,"Tudor Heritage Chrono
チューダー ヘリステージ クロノ メンズ AT 70330N","$2,946",Tudor,Heritage Chrono,70330N,,,,Unknown,Very good,,42 mm,
11223,,"$9,141",Rolex,Lady-Datejust,279160,,,,2017,,,28 mm,Very good
34502,"Omega De Ville
18k Yellow Gold Blue Leather 25mm Quartz Petite Ladies Watch","$1,755",Omega,De Ville,,,,,Unknown,Very good,Women's watch,25 mm,
2149,"Breitling Navitimer
A17395211A1P2","$5,474",Breitling,Navitimer,A17395211A1P2,Automatic,Steel,Crocodile skin,2023,New,Women's watch,35 mm,
2080,"Tudor Ranger
M79950-0001","$3,522",Tudor,Ranger,M79950-0001,Automatic,Steel,Steel,2023 (Approximation),New,Men's watch/Unisex,39 mm,
26937,,"$9,066",Rolex,Lady-Datejust,79173 2BR,,,,Unknown,,,26 mm,Good
11068,"TAG Heuer Carrera Calibre HEUER 01
Unworn FullSet CAR205A","$7,798",TAG Heuer,Carrera Calibre HEUER 01,CAR205A.FT6087,,,,2021,Very good,Men's watch/Unisex,43 mm,
28399,"Omega Speedmaster Professional Moonwatch
Anniversary Limited Series","$52,445",Omega,Speedmaster Professional Moonwatch,310.60.42.50.99.001,,,,2020 (Approximation),Unworn,Men's watch/Unisex,42 mm,
60757,,"$11,852",Rolex,Datejust 36,126234,,Steel,Steel,2021 (Approximation),,,36 mm,Very good
14274,,"$3,498",Rolex,Oyster Perpetual,6549,,,,1966,,,31 mm,Very good
3919,"Audemars Piguet Millenary Ladies
77301ST.ZZ.D002CR.01","$10,100",Audemars Piguet,Millenary Ladies,77301ST.ZZ.D002CR.01,Automatic,Steel,Crocodile skin,Unknown,Very good,Women's watch,39.5 x 35.5 mm,
10589,"Audemars Piguet Royal Oak
2023 New Unworn 15510or Rose Gold Black Leather Strap Royal Oak 41mm","$58,999",Audemars Piguet,Royal Oak,15510OR.OO.D002CR.02,,,,2023,New,,,
893,"Omega Globemaster
Constellation Globemaster 39mm","$22,574",Omega,Globemaster,130.53.39.21.02.001,Automatic,Rose gold,Leather,2023,Unworn,Men's watch/Unisex,39 mm,
11660,"Patek Philippe Perpetual Calendar
Grand Complication Perpetual Calendar Watch 5139G-010","$56,995",Patek Philippe,Perpetual Calendar,5139G-010,Automatic,White gold,Leather,Unknown,Good,Men's watch/Unisex,38 mm,
3258,"Longines Spirit
Zulu Time 42mm","$3,370",Longines,Spirit,L3.812.4.93.2,,,,Unknown,New,Men's watch/Unisex,42 mm,
33740,"Omega
Automatic Date Serviced/Box","$1,095",Omega,,166.0202,,,,1975 (Approximation),Very good,Men's watch/Unisex,,
68900,,"$9,028",Rolex,Datejust 36,16220,,,,2000,,,36 mm,Very good
28741,,"$11,775",Rolex,Lady-Datejust Pearlmaster,81209,,,,Unknown,,,34 mm,Fair
7782,"Omega Speedmaster
オメガ OMEGA スピードマスター レーシング 時計 腕時計 メンズ 自動巻 SS カーボン クロノメーター 3552.59 OH済 仕上済","$3,340",Omega,Speedmaster,3552.59,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,42 mm,
14914,"Cartier Santos 100
Chronograph XL Titanium Rose Gold ref: W2020004","$12,250",Cartier,Santos 100,W2020004,,,,Unknown,Very good,Men's watch/Unisex,54.9 x 46.55 mm,
3469,"Audemars Piguet Royal Oak Selfwinding
37mm Unworn Full Set 50th anniversary","$67,943",Audemars Piguet,Royal Oak Selfwinding,15551ST.ZZ.1356ST.01,,,,2022,New,Men's watch/Unisex,37 mm,
51928,,"$4,890",Rolex,Oyster Perpetual 26,176200,,,,Unknown,,,26 mm,Very good
2207,"Jaeger-LeCoultre Reverso Classique
Classic Mono Face(レベルソ クラシック モノフェイス)","$5,044",Jaeger-LeCoultre,Reverso Classique,Q2518540,Quartz,Steel,,Unknown,Unworn,Women's watch,,
62052,,"$24,179",Rolex,GMT-Master II,126720VTNR,,Steel,Steel,2023,,,40 mm,Unworn
7469,"Omega Speedmaster Racing
Master","$6,840",Omega,Speedmaster Racing,329.30.44.51.01.001,,,,2020 (Approximation),Very good,Men's watch/Unisex,44.25 mm,
8185,"Cartier Roadster
693359CE","$6,437",Cartier,Roadster,,,,,2005,Very good,Men's watch/Unisex,,
1412,"Breitling Avenger Seawolf
Automatic 45 Seawolf","$4,327",Breitling,Avenger Seawolf,A17319101I1X1,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,45 mm,
43849,,"$60,500",Rolex,Daytona,116519LN,,White gold,Rubber,2021,,,40 mm,Unworn
27799,"Omega De Ville Ladymatic
Co-Axial Chronometer","$10,261",Omega,De Ville Ladymatic,425.35.34.20.55.002,,,,2021 (Approximation),Unworn,Women's watch,34 mm,
18094,"Omega Constellation Double Eagle
Chronograph Gold Steel White Dial 37 mm","$3,306",Omega,Constellation Double Eagle,12423000,Quartz,Gold/Steel,Gold/Steel,1997,Very good,Men's watch/Unisex,37 mm,
4513,"Breitling Avenger
Automatic Gmt 45",Price on request,Breitling,Avenger,A32395101C1A1,,,,2023 (Approximation),Unworn,Men's watch/Unisex,45 mm,
1725,"Zenith Defy
Classic","$5,406",Zenith,Defy,95.9000.670/51.R790,,,,2022 (Approximation),Unworn,Men's watch/Unisex,41 mm,
13490,"Omega Speedmaster Professional Moonwatch
Speedy Tuesday Ultraman 311.12.42.30.01.001","$18,485",Omega,Speedmaster Professional Moonwatch,311.12.42.30.01.001,,,,2018,Very good,Men's watch/Unisex,42 mm,
3833,"Tudor Royal
38mm silver diamond 28500","$3,048",Tudor,Royal,,,,,2023,New,Men's watch/Unisex,38 mm,
11059,Audemars Piguet Royal Oak,,,,,,,,,,,,
7518,"Tudor Royal
41 Automatik Edelstahl Herrenuhr Ref. M28600-0006 Box & Papiere 2022","$3,048",Tudor,Royal,28600,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,
41022,,"$13,300",Rolex,Datejust 31,178341,,,,2012,,,31 mm,Very good
45027,,"$6,050",Rolex,Datejust 36,16200,,,,1998,,,36 mm,Very good
4970,"Tudor Pelagos
39","$4,566",Tudor,Pelagos,25407N,,,,2022,Very good,Men's watch/Unisex,39 mm,
8440,"Seiko Lukia
Womens SRWZ75 SRWZ75P1 SRWZ75P Quartz Chronograph Watch",$299,Seiko,Lukia,,,,,2022 (Approximation),New,Women's watch,35.3 mm,
4711,"Breitling Avenger
Automatic",Price on request,Breitling,Avenger,,,,,2023 (Approximation),Unworn,Men's watch/Unisex,43 mm,
13773,"Breitling Navitimer Cosmonaute
Ref 809","$6,571",Breitling,Navitimer Cosmonaute,809,,,,1975,Very good,Men's watch/Unisex,41 mm,
36481,,"$13,105",Rolex,GMT-Master II,116710LN,,,,Unknown,,,40 mm,
9816,"IWC Aquatimer Chronograph
Galapagos Chronograph Automatic 44mm Black Dial Men Watch IW376705","$4,800",IWC,Aquatimer Chronograph,IW376705,Automatic,Steel,Rubber,2010,Very good,,44 mm,
18384,,"$8,065",Rolex,Oyster Perpetual 31,277200,,Steel,Steel,2023,,,31 mm,Unworn
22374,,"$25,779",Rolex,Day-Date 36,18238,,,,Unknown,,,36 mm,Very good
637,"Longines PrimaLuna
L8.110.4.98.6","$1,632",Longines,PrimaLuna,L8.110.4.98.6,Quartz,Steel,Steel,2023,New,Women's watch,26.5 mm,
11687,"Longines Master Collection
L2.629.4.51.7","$1,700",Longines,Master Collection,L2.629.4.51.7,,,,2021 (Approximation),Unworn,Men's watch/Unisex,,
1137,"Vacheron Constantin
Classique 'Teardrop Lugs' Unpolished","$6,326",Vacheron Constantin,,4126,,,,1945 (Approximation),Very good,Men's watch/Unisex,"35,5 mm",
66717,,"$8,985",Rolex,Submariner Date,16610,,,,1991,,,40 mm,Good
5166,"Seiko Presage
Prestige Line Limited Men's watch SPB397/SARW067 2023.6.23released","$1,782",Seiko,Presage,SARW067,,,,2023,New,,,
63833,,"$27,557",Rolex,Daytona,116503,,,,2019,,,40 mm,Very good
12258,"Omega Speedmaster Racing
326.30.40.50.02.001","$3,530",Omega,Speedmaster Racing,326.30.40.50.02.001,Automatic,Steel,Steel,2023 (Approximation),New,Men's watch/Unisex,40 mm,
4395,,"$3,102",Rolex,Oysterdate Precision,6694,,,,1972 (Approximation),,,34 x 40 mm,Good
11727,"Omega Seamaster Diver 300 M
Chronograph","$7,912",Omega,Seamaster Diver 300 M,210.32.44.51.01.001,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,44 mm,
45433,,"$12,110",Rolex,Cellini,6311,,,,2007 (Approximation),,,26 mm,Very good
6009,Cartier Tank Divan,"$4,961",Cartier,Tank Divan,,,,,Unknown,Very good,Women's watch,"31,5 x 25 mm",
7790,"Longines Présence
L43214786","$1,057",Longines,Présence,L43214786,,,,Unknown,New,Women's watch,,
27991,"Omega
Cioccolatino Lady 18 Kt Solid Gold YEARS '90",$673,Omega,,,,,,1990 (Approximation),Good,Women's watch,20 x 25 mm,
10173,"Hublot Classic Fusion Racing Grey
45mm Titanium - Racing Grey Dial - Leather Strap 521.NX.7071.LR","$6,800",Hublot,Classic Fusion Racing Grey,521.NX.7071.LR,Automatic,Titanium,Crocodile skin,Unknown,Very good,Men's watch/Unisex,45 mm,
3410,"Oris Aquis Date
01 733 7732 4124-07 4 21 64FC","$1,961",Oris,Aquis Date,01 733 7732 4124-07 4 21 64FC,,,,2021 (Approximation),New,Men's watch/Unisex,39.5 mm,
11162,"Audemars Piguet Royal Oak Selfwinding
Steel 37mm Silver Dial","$58,495",Audemars Piguet,Royal Oak Selfwinding,15450ST.OO.1256ST.01,Automatic,Steel,Steel,Unknown,Unworn,,37 x 46 mm,
58929,,"$17,501",Rolex,Datejust 41,126334,,White gold,Steel,2023,,,41 mm,New
1726,"Breitling Avenger
A17318101B1A1","$3,864",Breitling,Avenger,A17318101B1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,
2996,"IWC Pilot’s Watch Automatic 36
IW324002","$5,171",IWC,Pilot’s Watch Automatic 36,IW324002,,,,Unknown,New,Men's watch/Unisex,36 mm,
19425,"Omega Seamaster Aqua Terra
Co-Axial Master Chronometer Small Seconds Men’s Watch","$5,850",Omega,Seamaster Aqua Terra,220.10.41.21.02.004,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,
3594,"Patek Philippe
5077/100G-030 Limited and Rare Item The Mask in Basel world 2017 Self Winding 37mm","$159,615",Patek Philippe,,5077/100G-030,,,,2017,Unworn,Men's watch/Unisex,,
29561,,"$10,300",Rolex,Datejust II,116300,,,Steel,Unknown,,,41 mm,Good
4644,"Panerai Luminor Due
PAM00729","$9,056",Panerai,Luminor Due,PAM00729,Manual winding,Titanium,Crocodile skin,2017,,Men's watch/Unisex,45 mm,
8193,,"$4,063",Rolex,Oyster Perpetual,67180,,Steel,Steel,1993,,,,Very good
9801,"Patek Philippe Annual Calendar
Complications Stainless Steel Watch","$54,600",Patek Philippe,Annual Calendar,4947/1A-001,Automatic,,,Unknown,New,Women's watch,,
50131,,"$16,400",Rolex,Datejust 41,126334,,Steel,Steel,2022,,,41 mm,Unworn
47677,,"$11,950",Rolex,Explorer II,216570,,,,2019,,,42 mm,Very good
1991,"IWC Portuguese Chronograph
Portuguese Chronograph Rattrapante 18k yellow gold ref. IW3712 full set","$16,100",IWC,Portuguese Chronograph,IW3712,Manual winding,Yellow gold,Crocodile skin,2000 (Approximation),Very good,,41 mm,
24966,,"$7,000",Rolex,Datejust 31,68273,,Steel,Gold/Steel,1991,,,31 mm,Good
6255,"Audemars Piguet Royal Oak Offshore Diver
オーデマピゲ ロイヤルオーク オフショア ブティック限定 42mm 15710ST.OO.A032CA.01 中古 メンズ","$40,273",Audemars Piguet,Royal Oak Offshore Diver,15710ST.OO.A032CA.01,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,42 mm,
9824,"IWC Big Pilot
Pilot's Watch Heritage Bronze Limited Edition 46.2mm IW501005 - BOX & PAPERS 2018","$12,950",IWC,Big Pilot,IW501005,Automatic,Bronze,Leather,2018,Very good,Men's watch/Unisex,46.2 mm,
602,"Patek Philippe Calatrava
3520|00D | rare Japan delivery | Full Set 1979","$17,102",Patek Philippe,Calatrava,,Manual winding,White gold,Leather,1979,Very good,Men's watch/Unisex,33 mm,
2871,"Zenith Defy
Extreme","$12,203",Zenith,Defy,87.9100.9004/03.I001,Automatic,Rose gold,Titanium,Unknown,Very good,Men's watch/Unisex,45 mm,
843,"IWC
89","$2,793",IWC,,Cal 89,,,,1945 (Approximation),Good,Men's watch/Unisex,36 mm,
33842,"Omega Seamaster Railmaster
Aqua Terra Chronograph Black Dial Automatic Mens Watch 2512.52.00","$4,294",Omega,Seamaster Railmaster,,,,,Unknown,Very good,Men's watch/Unisex,42 mm,
16241,,"$25,742",Rolex,GMT-Master II,126720VTNR/J,,Steel,,Unknown,,,,Unworn
2821,"Breitling Navitimer 1 B01 Chronograph
43","$8,696",Breitling,Navitimer 1 B01 Chronograph,AB0138241C1P1,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,43 mm,
2091,"Breitling for Bentley
Premier Chronograph Bentley Mulliner Limited Edition 42mm","$7,235",Breitling,for Bentley,AB0118A71G1P2,Automatic,Steel,Crocodile skin,2023,Unworn,Men's watch/Unisex,42 mm,
66250,,"$57,306",Rolex,Day-Date 36,128345RBR,,Rose gold,Rose gold,2021,,,36 x 43 mm,Very good
865,"Zenith Pilot
03.2434.679/20.I010 - Pilot Type 20 Rescue Automatic Grey Dial Stainless Steel Men's Watch","$4,133",Zenith,Pilot,03.2434.679/20.I010,Automatic,Steel,Calf skin,Unknown,New,Men's watch/Unisex,45 mm,
14472,"Seiko Presage
limited",$794,Seiko,Presage,SPB129J1,,,,2020,Very good,Men's watch/Unisex,41.3 mm,
47681,,"$23,999",Rolex,Datejust 36,126231,,Gold/Steel,Gold/Steel,2023,,,36 x 44 mm,Unworn
7568,"A. Lange & Söhne Lange 1
101.022","$39,540",A. Lange & Söhne,Lange 1,101.022,,,,2001,Very good,Men's watch/Unisex,,
6733,"Hublot Classic Fusion
Berluti Titanium Scritto Ocean Blue 45mm Titanium Case Blue Dial Blue Textile Strap 511.NX.050B.VR.BER16 NEW - Warranty: 2022","$12,939",Hublot,Classic Fusion,511.NX.050B.VR.BER16,Automatic,Titanium,Textile,Unknown,New,Men's watch/Unisex,45 mm,
5054,"TAG Heuer Aquaracer 300M
Automatic Chronograph Calibre 16","$3,874",TAG Heuer,Aquaracer 300M,CAY218A.FC6361,,,,2023,New,Men's watch/Unisex,43 mm,
26494,"Omega De Ville Hour Vision
美品 箱・保証書付き OMEGA オメガ デビル コーアクシャル クロノメーター 431.33.41.21.01.001 自動巻き メンズ_722254 中古","$3,097",Omega,De Ville Hour Vision,431.33.41.21.01.001,Automatic,Steel,Leather,Unknown,Good,Men's watch/Unisex,41 mm,
33599,,"$12,855",Rolex,GMT-Master II,116710LN,,,,2013,,,40 mm,Very good
1135,"Oris Aquis Date
01 733 7730 4158-07 8 24 05PEB","$2,247",Oris,Aquis Date,01 733 7730 4158-07 8 24 05PEB,,,,2022,New,Men's watch/Unisex,43.5 mm,
