id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
11937,"TAG Heuer Aquaracer
Automatic 43mm wbp201b.ft6198","$2,733",TAG Heuer,Aquaracer,wbp201b.ft6198,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,43 mm,
46524,,"$90,199",Rolex,Day-Date 36,128155RBR,,,,2021,,,36 mm,Unworn
7750,"Seiko GS
Grand Seiko Heritage Collection","$5,051",Seiko,,,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,40 mm,
2765,"Vacheron Constantin
Chronometre Royal Yellow Gold Pocket Watch","$9,071",Vacheron Constantin,,,,,,1920 (Approximation),Very good,Men's watch/Unisex,58 mm,
41362,,"$16,999",Rolex,Submariner Date,126610LN,,,,2022,,,41 mm,Unworn
6796,"Longines Heritage
L27954522 - Longines Heritage Automatic Black Dial Stainless Steel Men's Watch","$2,177",Longines,Heritage,L27954522,Automatic,Steel,Textile,Unknown,New,Men's watch/Unisex,43 mm,
4864,"Seiko Lukia
SUT368J1 Lukia Sapphire Glass Quartz WATCH",$380,Seiko,Lukia,,,,,Unknown,New,Women's watch,33 mm,
11310,"Breitling Avenger
44 MM UTC Titanium E13360 Very rare set - Serviced","$4,945",Breitling,Avenger,E13360,Automatic,Titanium,Titanium,2003,Very good,Men's watch/Unisex,44 mm,
633,"Zenith El Primero
03.A384.400/21.C815","$8,735",Zenith,El Primero,03.A384.400/21.C815,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,37 mm,
57808,,"$16,044",Rolex,Datejust 41,126334,,Steel,Steel,2023,,,41 mm,Unworn
3034,"Longines Conquest
L37262566 - Conquest V.H.P. Black PVD 43mm",$855,Longines,Conquest,L37262566,Quartz,Steel,Steel,Unknown,New,Men's watch/Unisex,43 mm,
62538,,"$5,423",Rolex,Oyster Perpetual Date,1500,,Gold/Steel,Gold/Steel,1970 (Approximation),,,34 mm,Good
437,"Breitling Superocean Heritage II 42
 AB2010121B1A1","$5,395",Breitling,Superocean Heritage II 42,AB2010121B1A1,,,,2023,New,Men's watch/Unisex,42 mm,
5471,,"$40,475",Rolex,Submariner Date,116619LB,,,,Unknown,,,40 mm,Very good
7853,"Tudor Royal
Automatic Black Dial Stainless Men's Watch","$3,566",Tudor,Royal,28600-0004,,,,2023,Unworn,Men's watch/Unisex,41 mm,
2538,"Jaeger-LeCoultre Vintage
Original Vintage 18kt. Gold Ref.444.21 Serpente Tubogas Watch - Cal. P838","$14,595",Jaeger-LeCoultre,,,,,,1990 (Approximation),Very good,Women's watch,25.8 mm,
5877,"Richard Mille RM 011
RM11-05 Automatic Chronograph Flyback GMT",Price on request,Richard Mille,RM 011,RM11-05,Automatic,,,2021,Unworn,Men's watch/Unisex,50 x 42.7 mm,
15339,"Seiko Chronograph
Vintage Chronograph Helmet 6139-7100 \"Darth Vader\" - 1976 Serviced All original",$689,Seiko,Chronograph,6139-7100,,,,1976,Good,Men's watch/Unisex,40.2 x 48.9 mm,
3692,"Hublot Big Bang King
One Click King","$46,536",Hublot,Big Bang King,485.OE.9000.RW.1604,,,,2023,Unworn,,33 mm,
38993,"Omega Seamaster Aqua Terra
Blue Dial Steel Watch 231.10.42.21.03.003 Box Card","$4,230",Omega,Seamaster Aqua Terra,231.10.42.21.03.003,Automatic,Steel,Steel,2015,Very good,Men's watch/Unisex,41.5 mm,
7212,"Omega Seamaster Aqua Terra
231.53.39.22.06.001 - Seamaster Automatic Grey Dial 18kt Rose Gold Men's Watch","$10,009",Omega,Seamaster Aqua Terra,231.53.39.22.06.001,Automatic,Rose gold,Leather,Unknown,New,Men's watch/Unisex,38.5 mm,
9051,,Price on request,Rolex,Datejust 36,126201,,Gold/Steel,Gold/Steel,2022 (Approximation),,,36 x 44 mm,Unworn
12431,"Audemars Piguet Royal Oak
Triple Calendar 25807ST","$31,900",Audemars Piguet,Royal Oak,25807ST,,,,Unknown,Very good,Men's watch/Unisex,,
48835,,"$19,175",Rolex,Sea-Dweller,126603,,,,2023,,,43 mm,Unworn
321,"Seiko Presage
International Edition Presage Automatic SSA441J1 Open Heart",$599,Seiko,Presage,SSA441J1,,,,Unknown,New,Men's watch/Unisex,,
2625,"Panerai Ferrari
Chronograph F6656","$7,729",Panerai,Ferrari,F6656,Automatic,Steel,Steel,2007,Very good,,44 mm,
409,"TAG Heuer Formula 1 Calibre 6
WAZ2013","$1,424",TAG Heuer,Formula 1 Calibre 6,,,,,Unknown,Good,Men's watch/Unisex,43 mm,
1565,"IWC
IW326901","$6,607",IWC,,IW326901,,,,2023,Unworn,,41 mm,
530,"Patek Philippe Annual Calendar
Diamond Watch Box/papers 4936g Complications","$36,795",Patek Philippe,Annual Calendar,4936G-001,Automatic,White gold,Leather,Unknown,Very good,Women's watch,37 mm,
26565,"Omega Constellation
Automatik Chronometer 168.004 Stahl Gold 18k/750 top","$2,041",Omega,Constellation,168.004,Automatic,Gold/Steel,Crocodile skin,Unknown,Very good,Men's watch/Unisex,35 mm,
6427,"Longines Spirit
Green Dial Steel 40 mm","$2,156",Longines,Spirit,L38104032,,,,2022 (Approximation),Unworn,Men's watch/Unisex,40 mm,
34079,"Omega Seamaster
Automatic Calendar Date Screw Down Case Back Stainless Steel Vintage Swiss Made",$895,Omega,Seamaster,166001,,,,1963,Good,Men's watch/Unisex,35 x 39 mm,
6295,"Zenith Chronomaster Sport
03.3100.3600/69.M3100","$9,950",Zenith,Chronomaster Sport,03.3100.3600/69.M3100,,,,2022,New,Men's watch/Unisex,41 mm,
12215,"Seiko Prospex
Men's SRQ037J1 Prospex Chrono Auto Watch","$3,054",Seiko,Prospex,SRQ037J1,,,,2023,New,Men's watch/Unisex,42.5 mm,
170,"Jaeger-LeCoultre Master Memovox
Control Memovox 40mm","$13,687",Jaeger-LeCoultre,Master Memovox,Q4118420 or 4118420,Automatic,Steel,Calf skin,2023,Unworn,Men's watch/Unisex,40 mm,
18010,"Breitling Transocean Chronograph
SS/Strap Silver Dial","$4,300",Breitling,Transocean Chronograph,AB015212/G724,Automatic,Steel,,Unknown,,Men's watch/Unisex,43 mm,
55237,,"$16,144",Rolex,Datejust 36,126201 White Index Oyster,,,,2023,,,36 mm,New
11703,,"$140,501",Rolex,Daytona,116506,,Platinum,Platinum,2013,,,40 mm,Very good
37188,,"$1,695",Rolex,,,,,,Unknown,,,30 mm,Good
9871,"Omega
Chronometer Vintage from 1949 CK 2367-6 Factory Serviced","$3,433",Omega,,2367,,,,1949,Very good,Men's watch/Unisex,35.5 mm,
3525,"Longines
Men's Rare Oversized 37,5mm Calatrava Stainless Steel 12.68z Original Dial","$1,433",Longines,,,,,,1959 (Approximation),Very good,Men's watch/Unisex,"37,5 mm",
2522,"Omega De Ville
Cronograph","$3,534",Omega,De Ville,,Manual winding,Steel,Crocodile skin,2005,New,Men's watch/Unisex,,
14249,"Omega De Ville Co-Axial
422.10.44.51.06.001","$5,598",Omega,De Ville Co-Axial,422.10.44.51.06.001,,,,Unknown,New,Men's watch/Unisex,"New and unworn with all new accessories and our own 3 years warranty





Shipped by DHL, FedEx, or Japan Post EMS (*import duty and tax/VAT charged additionally if necessary)





Part Number:	422.10.44.51.06.001


Item Shape:	Round


Dial window material type:﻿	Anti-reflective sapphire


Display Type:	Analog


Clasp Type:	Deployment Clasp


Case material:	Stainless Steel


Case diameter:	44 millimeters


Band Material:	Stainless Steel


Band width:	22 millimeters


Band Colour:	Silver


Dial colour:	Black


Bezel material:	Stainless Steel


Bezel function﻿:	Stationary


Calendar﻿:	Date


Special features:	Swiss Made, Fixed Bezel, COSC Chronometer Certified, Co-Axial Escapement, 52 Hour Power Reserve


Movement﻿:	Swiss Automatic


Water resistant depth:	100 meters",
4885,"IWC Pilot Chronograph
41mm - Blue Dial - Very Good Conditions - Full Set","$6,129",IWC,Pilot Chronograph,IW388102,,,,2021,Very good,Men's watch/Unisex,41 mm,
965,"Oris Aquis Date
Calibre 400 Steel&Gold 41.5mm 01 400 7769 6355-07 4 22 75FC (Official Dealer)",Price on request,Oris,Aquis Date,01 400 7769 6355-07 4 22 75FC,,,,Unknown,New,Men's watch/Unisex,41.50 mm,
1400,"Hublot Big Bang Unico
King Gold Jewellery 42mm","$83,501",Hublot,Big Bang Unico,441.OX.1181.RX.0904,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,
38905,,"$16,893",Rolex,Yacht-Master II,116680,,,,Unknown,,,44 mm,Very good
362,"Seiko
International Edition 5 Sports Style Automatic SRPD57K1",$409,Seiko,,SRPD57K1,,,,Unknown,New,Men's watch/Unisex,42.5 x 40 mm,
18180,"Omega Constellation
Manhattan Quarz 28 mm","$6,396",Omega,Constellation,131.20.28.60.52.001,Quartz,Gold/Steel,Gold/Steel,2023,New,Women's watch,28 mm,
5634,"Longines HydroConquest
l3.782.4.56.9","$1,685",Longines,HydroConquest,L3.782.4.56.9,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,43 mm,
12117,"Cartier Pasha C
Stainless Steel Pasha C Watch","$3,420",Cartier,Pasha C,W31055M7,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,35 mm,
3295,"Jaeger-LeCoultre Master Ultra Thin Moon
Q1368420","$7,396",Jaeger-LeCoultre,Master Ultra Thin Moon,Q1368420,,,,2019 (Approximation),Very good,Men's watch/Unisex,39 mm,
12915,"Cartier Ballon Bleu
Two Timezone Rose Gold & Stainless Steel Watch","$6,300",Cartier,Ballon Bleu,3194,Quartz,Gold/Steel,Gold/Steel,Unknown,Very good,Men's watch/Unisex,,
13257,"Seiko 5 Sports
 SNZG13K1 Leather",$173,Seiko,5 Sports,SNZG13K1,,,,2020,Good,Men's watch/Unisex,41 mm,
64415,,"$3,107",Rolex,Oyster Perpetual Lady Date,6516,,Rose gold,Leather,1966 (Approximation),,,26 mm,Very good
24777,"Omega Constellation
オメガ コンステレーション Cal.564 デイト 168.017 自動巻き メンズ_710935 中古 ev15",$577,Omega,Constellation,168.017,Automatic,,,Unknown,Fair,Men's watch/Unisex,35 mm,
9480,"Hublot
ウブロ HUBLOT クラシックフュージョン ブラックマジック ブレスレット510.CM.1170.CM","$9,201",Hublot,,510.CM.1170.CM,,,,Unknown,Unworn,Men's watch/Unisex,45 mm,
3039,"Zenith Defy El Primero
21","$16,499",Zenith,Defy El Primero,95.9002.9004/78.M9000,Automatic,Titanium,Titanium,2023,New,Men's watch/Unisex,44 mm,
889,"Jaeger-LeCoultre
ジャガールクルト　マスターカレンダー Q4142520 / 830.2.A6.S","$24,998",Jaeger-LeCoultre,,,,,,Unknown,Very good,,39 mm,
7189,"Hublot Big Bang Unico
44mm","$14,666",Hublot,Big Bang Unico,421.NM.1170.RX,Automatic,Titanium,Rubber,2022 (Approximation),New,Men's watch/Unisex,44 mm,
37713,,"$13,900",Rolex,Submariner Date,16613,,,,Unknown,,,40 mm,
24184,,"$5,518",Rolex,Datejust 36,1601,,,,1975 (Approximation),,,36 mm,Very good
2226,"Hublot Spirit of Big Bang
King Gold White Full Pave",Price on request,Hublot,Spirit of Big Bang,662.OE.9000.RW.1604,Manual winding,Rose gold,Rubber,2023,New,Women's watch,,
4464,"Omega De Ville Prestige
50th Anniversary 39.5mm","$11,230",Omega,De Ville Prestige,424.53.40.20.04.005,Automatic,Yellow gold,Crocodile skin,2023,Unworn,Men's watch/Unisex,39.5 mm,
36080,,"$52,521",Rolex,Datejust,278285rbr Rhodium VI Roman President,,,,2023,,,31 mm,New
44703,,"$14,500",Rolex,Datejust 36,126234,,Steel,Steel,2022,,,36 mm,Very good
15838,"Cartier Tank Française
W2TA0003 2302 White Roman 18k Automatic 28mm Steel Watch","$4,000",Cartier,Tank Française,W2TA0003,Automatic,Steel,Gold/Steel,Unknown,Very good,Men's watch/Unisex,28 mm,
295,"Patek Philippe Perpetual Calendar
Grand Complications In-Line Perpetual Calendar 41.3mm","$133,963",Patek Philippe,Perpetual Calendar,5236P-001,Automatic,Platinum,Crocodile skin,2022,Unworn,Men's watch/Unisex,41.3 mm,
6642,"Longines HydroConquest
L37814966","$1,805",Longines,HydroConquest,L3.781.4.96.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41 mm,
14390,"Seiko
Navigator Timer 6117-6410",$725,Seiko,,6117-6410,,,,1970 (Approximation),Very good,Men's watch/Unisex,,
1095,,"$84,718",Rolex,Daytona,116505,,Rose gold,Rose gold,2021,,,40 mm,New
41281,,"$39,888",Rolex,Sky-Dweller,326135,,,,2015,,,42 mm,Very good
18646,"Seiko Prospex
TORTOISE LAND SRPG18K1 23 JEWELS ( NEW ) FREE SHIPPING",$599,Seiko,Prospex,SRPG18K1,,,,2021,New,Men's watch/Unisex,42.4 mm,
15657,"Breitling Chronomat Evolution
44mm Chronograph Custom 3.05ct. Diamond Bezel Black Dial","$5,199",Breitling,Chronomat Evolution,A13356,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,44 x 48 mm,
18581,,"$22,514",Rolex,Submariner (No Date),5513,,,,1967,,,40 mm,Very good
72067,,"$45,367",Rolex,Submariner Date,116618LB,,Yellow gold,Yellow gold,2020,,,40 mm,Unworn
1104,"Hublot Classic Fusion Racing Grey
45mm","$7,566",Hublot,Classic Fusion Racing Grey,511.NX.7071.RX,Automatic,Titanium,Rubber,2023,New,Men's watch/Unisex,45 mm,
5167,"Patek Philippe Twenty~4
Grey Quartz 2023","$16,853",Patek Philippe,Twenty~4,4910/1200A-010,,,,2023,New,Women's watch,30 mm,
15323,"Breitling Galactic Unitime
WB3510U4/BD94","$4,800",Breitling,Galactic Unitime,WB3510U4/BD94,,,,2022,New,Men's watch/Unisex,44 mm,
11235,"Cartier Pasha
de Cartier 41mm Ref. WSPA0026 aus 2023 wie NEU Full Set","$7,441",Cartier,Pasha,WSPA0026,Automatic,Steel,Steel,2023,Very good,Men's watch/Unisex,41 mm,
39663,,"$17,950",Rolex,Submariner Date,126613lb (Two Tone 41mm),,Gold/Steel,Gold/Steel,2020,,,41 mm,Unworn
12166,"Audemars Piguet Royal Oak Perpetual Calendar
25820SP.OO.0944SP.02","$139,950",Audemars Piguet,Royal Oak Perpetual Calendar,25820SP.OO.0944SP.02,Automatic,Steel,Steel,1999,Very good,Men's watch/Unisex,39 mm,
8821,"Patek Philippe Nautilus
40.5mm Steel - Stainless Steel Bezel - Black Dial - Leather Strap 5726A-001","$77,000",Patek Philippe,Nautilus,5726A-001,Automatic,Steel,Leather,Unknown,Very good,Men's watch/Unisex,40.5 mm,
3567,"Breitling Cockpit Lady
A71356","$4,767",Breitling,Cockpit Lady,A71356,Quartz,Steel,Leather,2018,Very good,Women's watch,32 mm,
23510,"Omega Seamaster Diver 300 M
212.30.41.20.01.003","$4,446",Omega,Seamaster Diver 300 M,212.30.41.20.01.003,,,,2016,Very good,Men's watch/Unisex,41 mm,
2206,"Breitling Chronomat
b01 42 ab0134101k1a1","$8,545",Breitling,Chronomat,AB0134101K1A1,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
23585,"Omega Constellation Men
123.20.38.21.02.002","$4,674",Omega,Constellation Men,123.20.38.21.02.002,,,,Unknown,Very good,Men's watch/Unisex,38 mm,
2329,"Longines Master Collection
White Automatic Master Stainless","$2,693",Longines,Master Collection,L2.793.4.77.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,,
17388,"Seiko Prospex
Diver 1965 SPB147J1","$1,082",Seiko,Prospex,SPB147J1,,,,2023,New,Men's watch/Unisex,40.5 mm,
39666,,"$17,995",Rolex,Daytona,116523,,Gold/Steel,Gold/Steel,2008 (Approximation),,,40 mm,Good
12783,"Cartier Panthère
Medium Model Rose Gold New WGPN0007","$24,500",Cartier,Panthère,WGPN0007,,,,2023,New,Women's watch,27 x 37 mm,
59033,,"$11,287",Rolex,Datejust 36,126234,,Steel,Steel,2018,,,36 mm,Very good
13018,"Omega Seamaster Bullhead
225.12.43.50.02.001","$8,643",Omega,Seamaster Bullhead,225.12.43.50.02.001,Automatic,Steel,Leather,2016,Very good,Men's watch/Unisex,,
966,"Cartier Baignoire
3064","$10,080",Cartier,Baignoire,W8000007,,,,2010,Very good,Women's watch,31.6 mm,
5256,"Audemars Piguet Royal Oak
ORIGINAL AUDEMARS PIGUET ROYAL OAK 14800 ST AUTOMATIK DIAL AP CRACLE DIAL PAPER","$19,396",Audemars Piguet,Royal Oak,14800st,,,,Unknown,Fair,Men's watch/Unisex,36 mm,
58566,,"$14,274",Rolex,Submariner Date,116610LN,,,,Unknown,,,40 mm,Good
9328,"Longines Master Collection
L2.128.5.57.7","$2,980",Longines,Master Collection,L2.128.5.57.7,,,,2023,Unworn,Women's watch,25.5 mm,
12204,"Longines
Golden Wing",$594,Longines,,L3.606.5,,,,1997 (Approximation),Very good,Men's watch/Unisex,34 mm,
609,"Panerai
Radiomir 1938","$6,102",Panerai,,PAM 00232,,,,2007,Very good,Men's watch/Unisex,47 mm,
40917,,"$9,750",Rolex,Datejust 31,178274,,,,2016,,,31 mm,Very good
41553,,"$15,370",Rolex,Day-Date 36,18038,,,Crocodile skin,Unknown,,,36 mm,Very good
11657,"Seiko Selection
SWFH126 solar radio fix 1B22 watch 2022.11 released",$342,Seiko,Selection,,,,,2022,New,,,
1047,"Longines Spirit
Men's watch/Unisex L3.410.4.93.6 Spirit Auto","$2,520",Longines,Spirit,L3.410.4.93.6,Automatic,Steel,Steel,2022,New,Men's watch/Unisex,37 mm,
6443,"Hublot Classic Fusion Ultra-Thin
Titanium","$10,597",Hublot,Classic Fusion Ultra-Thin,545.NX.1270.LR,,,,2023,New,Men's watch/Unisex,42 mm,
9296,"IWC Portofino Automatic
Collection Steel 40mm Blue Dial On Strap","$4,745",IWC,Portofino Automatic,IW356523,Automatic,Steel,Crocodile skin,Unknown,Unworn,,40 x 45 mm,
17668,,"$4,062",Rolex,Lady-Datejust,79174,,Steel,Steel,2004,,,26 mm,Very good
48080,,"$12,299",Rolex,Submariner Date,16610,,,,Unknown,,,40 mm,Very good
25997,"Omega Speedmaster Professional Moonwatch
保証書付き OMEGA オメガ スピードマスター プロフェッショナル クロノグラフ 下がりR cal.861 ST145.022 手巻き メンズ_666461 中古 ev10","$4,252",Omega,Speedmaster Professional Moonwatch,ST145.022,Manual winding,Steel,Steel,Unknown,Fair,Men's watch/Unisex,41 mm,
13205,"Longines
Vintage Classic White Gold Saudi Arabia Logo Khaled Manual Winding","$5,995",Longines,,,,,,Unknown,Very good,Women's watch,26 x 29 mm,
13260,"Omega Constellation
131.20.29.20.53.002","$11,743",Omega,Constellation,131.20.29.20.53.002,Automatic,Gold/Steel,Gold/Steel,2023,New,Women's watch,29 mm,
15175,"Longines
Vintage 18K Rose Gold","$2,790",Longines,,,,,,1960 (Approximation),Very good,Men's watch/Unisex,34 x 40 mm,
31509,,"$60,123",Rolex,Day-Date 40,228239,,White gold,White gold,2022,,,40 mm,New
849,"Panerai Luminor 1950
Flyback Goldtech M S Dhomi Limited Edition 77 pieces","$53,408",Panerai,Luminor 1950,,,,,Unknown,Very good,Men's watch/Unisex,,
2216,"Hublot Classic Fusion Blue
542.CM.7170.RX","$10,011",Hublot,Classic Fusion Blue,542.CM.7170.RX,Automatic,Ceramic,Rubber,2023,New,Men's watch/Unisex,,
2081,"Audemars Piguet Royal Oak Offshore
SELFWINDING - MUSIC EDITION","$268,359",Audemars Piguet,Royal Oak Offshore,77601BC.YY.D343CA.01,,,,Unknown,New,Men's watch/Unisex,37 mm,
2506,"Jaeger-LeCoultre Reverso Classic Small
Q2618540","$5,807",Jaeger-LeCoultre,Reverso Classic Small,Q2618540,,,,2023,New,Women's watch,21 mm,
6049,"Patek Philippe Nautilus
3712/1A-001","$284,457",Patek Philippe,Nautilus,3712/1A-001,,,,2006,Unworn,Men's watch/Unisex,42 mm,
13674,"Breitling Navitimer
Automatic 35","$5,636",Breitling,Navitimer,A17395361L1P2,Automatic,Steel,Crocodile skin,2022,New,Women's watch,35 mm,
17974,"Breitling Superocean 46
Black 46 Automatic Luminous Indices & Hands Black Rubber Band","$3,825",Breitling,Superocean 46,M17368B71B1S1,Automatic,Steel,Rubber,2022,New,Men's watch/Unisex,46 mm,
25419,,"$82,000",Rolex,Daytona,116508,,Yellow gold,Yellow gold,2017,,,40 mm,Good
3873,"Breitling Chronomat
32","$4,037",Breitling,Chronomat,A77310101A2A1,Quartz,Steel,Steel,2023,New,Women's watch,32 mm,
5118,"Longines PrimaLuna
L81114986 - Longines PrimaLuna Automatic Blue Dial Stainless Steel Ladies Watch","$2,100",Longines,PrimaLuna,L81114986,Automatic,Steel,Steel,Unknown,New,Women's watch,26 mm,
6146,"Patek Philippe Nautilus
5726/1A-014","$156,900",Patek Philippe,Nautilus,5726/1A-014,,,,2021,New,Men's watch/Unisex,40.5 mm,
6670,"Longines Master Collection
L25030973 - Master Collection Automatic Pink Dial Stainless Steel Ladies Watch","$7,057",Longines,Master Collection,L25030973,Automatic,Steel,Leather,Unknown,New,Women's watch,36 mm,
2674,"Vacheron Constantin
ヴァシュロン・コンスタンタン VACHERON CONSTANTIN キャラ 70735704/707","$122,034",Vacheron Constantin,,,,,,Unknown,Good,Men's watch/Unisex,25 mm,
10376,"Patek Philippe Perpetual Calendar Chronograph
Complications Perpetual Calendar Chronograph 18k Rose Gold 41mm Ebony Black Dial On Bracelet",Price on request,Patek Philippe,Perpetual Calendar Chronograph,5270/1R-001,Manual winding,Rose gold,Rose gold,Unknown,Unworn,,41 mm,
14089,"Longines Equestrian
Olympian Stainless Steel Black Dial High Frequency Vintage Montreal1976 Olympic Swiss Made",$395,Longines,Equestrian,,,,,1976,Good,Men's watch/Unisex,28 x 35 mm,
1146,"Breitling Superocean 42
Automatic 42","$6,154",Breitling,Superocean 42,N17375201L1S1,Automatic,Bronze,Rubber,2023,New,Men's watch/Unisex,42 mm,
8911,"Hublot
Classic 152.10.2 also ref. 1521.100.2","$2,588",Hublot,,,,,,1998 (Approximation),Fair,Men's watch/Unisex,36 mm,
13445,"Cartier Santos
Complete Set","$7,495",Cartier,Santos,WSSA0018,,,,2021,Unworn,Men's watch/Unisex,39.8 x 47.5 mm,
456,"Breitling Navitimer
1 Automatic 38 U17325211G1P1","$5,786",Breitling,Navitimer,U17325211G1P1,,,,2023,New,Men's watch/Unisex,38 mm,
1748,,"$15,750",Rolex,Datejust 36,126231,,,,2023,,,36 x 44 mm,New
3146,"Vacheron Constantin 1972
 Cambree 25515/000R-9254","$22,500",Vacheron Constantin,1972,25515/000R-9254,Quartz,Rose gold,Leather,Unknown,New,Women's watch,21 x 38 mm,
394,"Omega Seamaster Diver 300 M
210.92.44.20.01.002","$10,072",Omega,Seamaster Diver 300 M,210.92.44.20.01.002,,,,2023,Unworn,Men's watch/Unisex,43.5 mm,
780,,"$11,106",Rolex,Datejust 36,126200,,Steel,Steel,Unknown,,,36 mm,New
12221,"Breitling Colt Quartz
Chronometer Ref. A74380 Stahl Full Set 2007 Super","$1,898",Breitling,Colt Quartz,A74380,Quartz,Steel,Plastic,2007,Very good,Men's watch/Unisex,41 mm,
61909,,"$3,623",Rolex,Oyster Perpetual Lady Date,6917,,,,1972,,,25.5 mm,Good
43028,,"$9,996",Rolex,,,,,,1940,,,32 mm,Very good
3921,"Oris Big Crown ProPilot Altimeter
01 733 7705 4164-Set 5 23 14FC","$3,354",Oris,Big Crown ProPilot Altimeter,01 733 7705 4164-Set 5 23 14FC,,,,2017,Very good,Men's watch/Unisex,,
21623,,"$18,928",Rolex,Day-Date 36,18038,,,,1983,,,36 mm,Good
10186,"Longines Conquest Classic
GMT Automatik L2.799.4.76.6","$2,006",Longines,Conquest Classic,L2.799.4.76.6,,,,2022,Unworn,Men's watch/Unisex,42 mm,
