id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
15879,"Breitling Superocean 44
A1739102/BA78","$2,250",Breitling,Superocean 44,A1739102/BA78,,,,Unknown,Good,Men's watch/Unisex,44 mm,
11390,"Longines
Ultra Chron","$1,014",Longines,,8442-1,,,,1970 (Approximation),Very good,Men's watch/Unisex,37 x 38 mm,
7929,"Audemars Piguet Royal Oak
18K Yellow Gold & Stainless Steel w/Diamonds","$7,800",Audemars Piguet,Royal Oak,,,,,Unknown,Good,,25 mm,
1310,"TAG Heuer Formula 1 Quartz
[MINT] TAG HEUER FORMULA1 CAZ1014.BA0842 Chrono w/BOX Men's Watch JAPAN W372",$999,TAG Heuer,Formula 1 Quartz,CAZ1014,Quartz,Steel,Steel,Unknown,Very good,Men's watch/Unisex,43 mm,
1349,"Omega Seamaster Planet Ocean
O21530442103001","$5,139",Omega,Seamaster Planet Ocean,O21530442103001,Automatic,Steel,Steel,2022,New,,43.5 mm,
61001,,"$18,077",Rolex,Submariner Date,16610LV,,,,2007,,,40 mm,Very good
5093,"TAG Heuer Carrera
Chronograph","$5,424",TAG Heuer,Carrera,CBN2A1A.BA0643,,,,2023,New,Men's watch/Unisex,44 mm,
14782,,"$10,721",Rolex,Oyster Perpetual,,,Rose gold,Leather,1954 (Approximation),,,35 mm,Very good
7055,"Cartier Santos Galbée
1564","$4,153",Cartier,Santos Galbée,1564,,,,2011,Very good,Men's watch/Unisex,29 x 41 mm,
15701,"Seiko Credor
中古 セイコー SEIKO GCBG975/4S77-00B0 クレドール パシフィーク 自動巻き メンズ G#122713","$1,307",Seiko,Credor,,Automatic,Steel,,Unknown,Fair,Men's watch/Unisex,39 mm,
366,"Vacheron Constantin
Perpetual Calendar 43031J Mint Conditions Archive Extract","$29,887",Vacheron Constantin,,43031,,,,1990,Very good,Men's watch/Unisex,36 mm,
4202,"Audemars Piguet Royal Oak Chronograph
26331ST.OO.1220ST.02","$58,188",Audemars Piguet,Royal Oak Chronograph,26331ST.OO.1220ST.02,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,41 mm,
8651,"Seiko
New Old Stock Ladies' quartz vintage watch NOS 2C21-5090 Japan made guaranteed",$186,Seiko,,,,,,1985 (Approximation),Unworn,Women's watch,18 x 26 mm,
974,"Cartier
カルティエ(CARTIER)トーチュ パワーリザーブ デイト Ref.2689G シルバー文字盤保証書あり(2006年3月) 箱あり ランク B","$22,249",Cartier,,,,,,Unknown,Fair,,34.5 x 43 mm,
1937,"IWC Pilot Chronograph
Pilot´s Watch Chronograph 43 IW378004","$8,459",IWC,Pilot Chronograph,,Automatic,Steel,,2023,New,Men's watch/Unisex,43 mm,
5365,"Zenith Elite
Moonphase Rose Gold & Diamond 36mm Ladies Watch","$13,450",Zenith,Elite,22.3200.692/01.C832,Automatic,Rose gold,Crocodile skin,2023,New,Women's watch,36 mm,
11341,"TAG Heuer Carrera Calibre 16
CV2A1S.FC6236","$2,811",TAG Heuer,Carrera Calibre 16,CV2A1S.FC6236,,,,2019 (Approximation),Very good,Men's watch/Unisex,43 mm,
16578,"Seiko Marinemaster
Professional Blue Lagoon SLA013J1","$6,413",Seiko,Marinemaster,,,,,2016,Very good,Men's watch/Unisex,44 mm,
37774,,"$16,775",Rolex,Submariner Date,126610lv,,Steel,Steel,2023,,,41 mm,New
14430,"Omega Speedmaster Professional Moonwatch
Dark Side Of The Moon 'Alinghi'","$11,390",Omega,Speedmaster Professional Moonwatch,311.92.44.30.01.002,,,,2022,Unworn,Men's watch/Unisex,44.25 mm,
4404,"IWC Pilot Chronograph
Pilot's","$9,036",IWC,Pilot Chronograph,IW378004,,,,2023,Unworn,Men's watch/Unisex,43 mm,
8711,"IWC Portuguese Yacht Club Chronograph
Portigieser Yacht-Club 'Ardoise' Edition Flyback Chronograph Arabic 43.5mm IW390503","$10,895",IWC,Portuguese Yacht Club Chronograph,IW390503,,,,Unknown,Unworn,Men's watch/Unisex,43.5 mm,
30303,,"$19,552",Rolex,Submariner Date,16800,,Steel,Steel,1981,,,40 mm,Good
49194,,"$12,440",Rolex,Datejust 41,126334,,,,2022,,,41 mm,New
36705,,"$3,699",Rolex,Oyster Perpetual Date,1500,,Steel,Steel,1970 (Approximation),,,34 mm,Very good
8496,"Tudor Black Bay Fifty-Eight
79030B","$2,300",Tudor,Black Bay Fifty-Eight,79030B,,,,2020,Good,Men's watch/Unisex,39 mm,
747,"Breitling Superocean Heritage
UB2030121B1S1","$4,582",Breitling,Superocean Heritage,UB2030121B1S1,Automatic,Gold/Steel,Rubber,2020,New,,44 mm,
11521,"TAG Heuer Carrera Lady
LADIES CARRERA WV2410.BA0793 AUTOMATIC DIAMOND BLACK SWISS STEEL WATCH","$1,717",TAG Heuer,Carrera Lady,WV2410,Automatic,Steel,Steel,2000 (Approximation),Good,,27 mm,
1224,"Panerai Luminor Submersible
Quarantaquattro Verde 1/2023","$13,728",Panerai,Luminor Submersible,PAM 01287,,,,2023,New,Men's watch/Unisex,44 mm,
5948,"TAG Heuer Aquaracer Lady
200m Calibre 9 Automatic Professional 200 Date 30mm","$4,256",TAG Heuer,Aquaracer Lady,WBP2450.FT6215,Automatic,Gold/Steel,Rubber,2023,New,Women's watch,30 mm,
5222,"Longines La Grande Classique
L42094942 - La Grande Classique de Longines Quartz Ladies Watch","$1,265",Longines,La Grande Classique,L42094942,Quartz,Steel,Leather,Unknown,New,Women's watch,24.00 mm,
3429,"Tudor Black Bay Chrono
Panda Dial Chrono 41mm Tudor Black","$5,521",Tudor,Black Bay Chrono,M79360N-0008,,,,2023 (Approximation),Unworn,,,
7137,"Audemars Piguet Royal Oak Dual Time
39mm","$52,156",Audemars Piguet,Royal Oak Dual Time,26120ST.OO.1220ST.02,,,,2010,Very good,Men's watch/Unisex,39 mm,
64942,,"$20,902",Rolex,Submariner (No Date),5513,,Steel,Steel,1967,,,40 mm,Fair
16430,"Seiko GS
Evolution 9 Collection SLGH015 90th Anniversary of the Clock Tower Wako Limited Edition","$11,097",Seiko,,,Automatic,Steel,Steel,2022,Very good,,40 mm,
1350,"Jaeger-LeCoultre Reverso Classic Small
MONOFACE IN ACCIAIO REF. Q2618540","$6,326",Jaeger-LeCoultre,Reverso Classic Small,Q2618540,Quartz,Steel,Leather,2022,New,,,
53064,,"$14,495",Rolex,Datejust 36,126234,,,,Unknown,,,36 x 43 mm,Unworn
33533,,"$9,750",Rolex,Datejust 41,126300,,Steel,Steel,2023,,,41 x 48 mm,New
13606,"Omega Seamaster Diver 300 M
210.32.42.20.03.001","$5,256",Omega,Seamaster Diver 300 M,210.32.42.20.03.001,,,,2023,Unworn,Men's watch/Unisex,42 mm,
6174,"Tudor
チューダー ブラックベイ フィフティエイト 79012M 中古 メンズ","$3,948",Tudor,,79012M,,,,Unknown,Very good,Men's watch/Unisex,39 mm,
1075,"TAG Heuer Carrera Lady
wbn2413.ba0621","$3,699",TAG Heuer,Carrera Lady,WBN2413.BA0621,Automatic,Steel,Steel,2023,New,Women's watch,29 mm,
6458,"Richard Mille RM 030
Unworn 2021 RM 030 Titanium","$199,000",Richard Mille,RM 030,RM 030,Automatic,Titanium,Rubber,2021,Unworn,Men's watch/Unisex,,
3536,"Vacheron Constantin Overseas Chronograph
5500V/110A-B148","$38,000",Vacheron Constantin,Overseas Chronograph,5500V/110A-B148,,,,2022,Unworn,Men's watch/Unisex,42.5 mm,
3875,"Panerai Luminor Marina 1950 3 Days Automatic
PAM 359PAM 00359","$6,900",Panerai,Luminor Marina 1950 3 Days Automatic,PAM 359PAM 00359,,,,2012 (Approximation),Very good,,,
58585,,Price on request,Rolex,Oyster Perpetual Date,115200,,,,2008,,,34 mm,Very good
8217,"Tudor Black Bay Chrono
Heritage Black Bay","$4,449",Tudor,Black Bay Chrono,M79350-0001,,,,2022,New,Men's watch/Unisex,41 mm,
43513,,"$8,250",Rolex,Datejust 36,116200 BLK SUN ROM JUB,,,,2008,,,36 mm,Very good
14075,"Omega Speedmaster '57
332.12.41.51.10.001",Price on request,Omega,Speedmaster '57,332.12.41.51.10.001,,,,2023,Unworn,Men's watch/Unisex,40.5 mm,
26724,,"$12,865",Rolex,Submariner (No Date),114060,,,,2016,,,40 mm,Very good
9005,,Price on request,Rolex,Datejust 31,278241,,Gold/Steel,Gold/Steel,2022 (Approximation),,,31 mm,Unworn
20571,,"$21,160",Rolex,Submariner Date,126610lv,,Steel,Steel,2023,,,41 mm,Unworn
35249,,"$4,635",Rolex,Lady-Datejust,69173,,Steel,Gold/Steel,Unknown,,,,Very good
7134,"Breitling Chrono-Matic
Bullhead Chrono Matic Ref 2117","$6,096",Breitling,Chrono-Matic,2117,,,,1975,Very good,Men's watch/Unisex,42 mm,
9938,"TAG Heuer Monaco
Calibre Heuer 02 Automatik 39 mm","$6,843",TAG Heuer,Monaco,CBL2111.FC6453,Automatic,Steel,Crocodile skin,2023,New,Men's watch/Unisex,39 mm,
5736,"Longines Spirit
l3.810.4.93.6","$2,319",Longines,Spirit,L3.810.4.93.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
1426,"Jaeger-LeCoultre Master Calendar
Q1552520",Price on request,Jaeger-LeCoultre,Master Calendar,Q1552520,,,,2022 (Approximation),Unworn,Men's watch/Unisex,39 mm,
873,"Patek Philippe
Ref.3649 Onyx Dial Rare Circa 1980","$18,000",Patek Philippe,,,,,,1980 (Approximation),Good,Men's watch/Unisex,35 x 30 mm,
11890,"Breitling Navitimer
Automatic 35","$5,464",Breitling,Navitimer,U17395211A1P1,Automatic,Gold/Steel,Crocodile skin,2023,Unworn,Women's watch,35 mm,
54498,,"$4,944",Rolex,Lady-Datejust,79173,,Steel,Gold/Steel,Unknown,,,,Very good
1427,"Hublot Big Bang Unico
Titanium Blue Ceramic 44mm","$18,736",Hublot,Big Bang Unico,421.NL.5170.RX,Automatic,Titanium,Rubber,2023,Unworn,Men's watch/Unisex,44 mm,
9098,"TAG Heuer Aquaracer 300M
41mm Calibre 5 41mm WBD2112.BA0928 01/2019 8491U","$2,299",TAG Heuer,Aquaracer 300M,WBD2112.BA0928,,,,2019 (Approximation),Very good,Men's watch/Unisex,41 mm,
9297,"IWC Portofino Automatic
Collection Steel 40mm Silver Dial On Strap","$4,745",IWC,Portofino Automatic,IW356517,Automatic,Steel,Crocodile skin,Unknown,Unworn,,40 x 45 mm,
3987,"Seiko Solar
SNE489P1 SOLAR SILVER STAINLESS STEEL BAND WATCH",$230,Seiko,Solar,SNE489P1,,,,Unknown,New,Men's watch/Unisex,43 mm,
13086,"Omega De Ville Prestige
424.20.27.60.58.001","$4,766",Omega,De Ville Prestige,424.20.27.60.58.001,Quartz,Gold/Steel,Gold/Steel,2023,New,Women's watch,27.4 mm,
3233,"Tudor Black Bay
ブラックベイ / BLACK BAY","$3,265",Tudor,Black Bay,M79230N-0009,Automatic,Steel,,Unknown,New,,41 mm,
62752,,"$13,095",Rolex,Datejust 36,126234,,Steel,Steel,2021 (Approximation),,,36 mm,Very good
14593,"Omega Speedmaster
スピードマスター シューマッハモデル ザ・レジェンド(3506.61) 中古","$4,701",Omega,Speedmaster,3506.61,Automatic,Steel,,Unknown,Good,,42 mm,
41056,,"$14,250",Rolex,GMT-Master,16753,,,,1979,,,40 mm,Very good
36967,,"$43,500",Rolex,Submariner Date,126618LB,,Yellow gold,Yellow gold,2022,,,41 mm,Unworn
4752,"Tudor Black Bay GMT
79830RB","$3,996",Tudor,Black Bay GMT,79830RB,,,,2021,Unworn,Men's watch/Unisex,41 mm,
69708,,"$38,415",Rolex,Daytona,116520 F,,,,2004,,,40 mm,Very good
1051,,"$13,709",Rolex,Datejust 31,278274,,Steel,Steel,2023,,,31 mm,New
38780,"Omega Speedmaster Professional Moonwatch
Chronograph Edelstahl Handaufzug Ref.145022-71ST","$5,872",Omega,Speedmaster Professional Moonwatch,145022-71ST,Manual winding,Steel,Steel,1971,Very good,Men's watch/Unisex,42 mm,
4321,"Richard Mille
Lifestyle In-House Chronograph Titanium RM72-01","$319,000",Richard Mille,,RM 72-01,,,,Unknown,,,38.4 x 47.3 mm,
1564,"Seiko Scuba
Automatic Divers SKX007K2 Men's Watch",$949,Seiko,,SKX007K2,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,43 mm,
15811,"Omega Constellation
Chronometer 131.23.29.20.99.003","$10,831",Omega,Constellation,131.23.29.20.99.003,,,,2023,Unworn,Women's watch,29 mm,
25213,,"$8,408",Rolex,Datejust 36,116200,,Steel,Steel,2007,,,36 mm,Very good
13254,"Omega Seamaster
just serviced","$1,253",Omega,Seamaster,14384,Manual winding,Gold/Steel,Leather,1970 (Approximation),Very good,Men's watch/Unisex,34 x 40 mm,
10988,"Longines Présence
L4.322.2.12.7","$1,238",Longines,Présence,L4.322.2.12.7,,,,2023 (Approximation),Unworn,Men's watch/Unisex,,
56367,,"$21,500",Rolex,Submariner Date,116610LV,,,,2013,,,40 mm,Good
2622,"IWC Portuguese Chronograph
Portugieser Chronograph","$8,978",IWC,Portuguese Chronograph,IW371617,,,,2023 (Approximation),Unworn,Men's watch/Unisex,41 mm,
12313,"Patek Philippe
Rectangular Wristwatch Ref. 1493j","$8,500",Patek Philippe,,,,,,1951,Very good,,24 x 32 mm,
38227,"Omega Seamaster Diver 300 M
Professional Diver 25982000","$4,400",Omega,Seamaster Diver 300 M,25982000,Automatic,Steel,Steel,2011,Very good,Men's watch/Unisex,41.5 mm,
4036,"IWC Portuguese Tourbillon
Mystere Limited Edition","$30,044",IWC,Portuguese Tourbillon,IW504210,,,,Unknown,Very good,Men's watch/Unisex,44 mm,
53838,,"$44,700",Rolex,Submariner Date,126618LN,,Yellow gold,Yellow gold,Unknown,,,40 mm,Unworn
7765,"Patek Philippe Calatrava
3579","$27,000",Patek Philippe,Calatrava,3579,,,,1970 (Approximation),Very good,Men's watch/Unisex,33 x 38 mm,
52131,,"$24,000",Rolex,Day-Date 36,118238,,Yellow gold,Yellow gold,2005,,,36 mm,Good
12277,,"$10,318",Rolex,Lady-Datejust,279171,,,,2020,,,28 mm,Good
11977,"Audemars Piguet Royal Oak Offshore Chronograph
Unworn 2022 Royal Oak Offshore Chronograph 26420SO","$43,950",Audemars Piguet,Royal Oak Offshore Chronograph,26420SO.OO.A002CA.01,Automatic,Steel,Rubber,2022,Unworn,Men's watch/Unisex,,
14028,,"$8,453",Rolex,Explorer II,16570,,Steel,Steel,2000,,,40 mm,Very good
5151,,"$143,435",Rolex,Yacht-Master 42,226679TBR,,White gold,Rubber,2023,,,42 mm,New
366,"Audemars Piguet Royal Oak Selfwinding
15500ST.OO.1220ST.02","$45,532",Audemars Piguet,Royal Oak Selfwinding,15500ST.OO.1220ST.02,,,,Unknown,New,Men's watch/Unisex,41 mm,
53072,,"$16,999",Rolex,Yacht-Master 40,116622,,,,Unknown,,,40 mm,Very good
12084,"Patek Philippe Annual Calendar
UNWORN Annual Calendar Moon Phases 5396R-011 Silver Dial","$49,500",Patek Philippe,Annual Calendar,5396R-011,,,,2022 (Approximation),Unworn,Men's watch/Unisex,38 x 38.5 mm,
60711,,"$6,639",Rolex,Lady-Datejust,79174G SODA,,,,Unknown,,,26 mm,Very good
10034,"Longines Master Collection
L22574516","$1,960",Longines,Master Collection,L22574516,,,,2023,New,Women's watch,29 mm,
13440,"Cartier Tank Anglaise
W5310027 3580 Rose Gold Leather Diamond 1YrWarranty #I1697","$6,945",Cartier,Tank Anglaise,W5310027,Quartz,Rose gold,Crocodile skin,2005,Good,Men's watch/Unisex,30 x 23 mm,
30543,,"$32,909",Rolex,Daytona,116500LN,,Steel,Steel,2023,,,40 mm,New
17332,,"$15,168",Rolex,Sea-Dweller,126600,,,,2017,,,43 mm,Very good
11110,"TAG Heuer Monaco
1970s Chronograph 73633","$9,407",TAG Heuer,Monaco,,,,,1970,Very good,Men's watch/Unisex,,
10573,"Cartier Tank Française
25mm Stainless Steel W51008Q3 Circa 2005","$3,219",Cartier,Tank Française,W51008Q3,Quartz,Steel,Steel,2005,Very good,Men's watch/Unisex,25 mm,
18615,"Omega
Restored 37mm Oversize Jumbo Triple Date Cosmic Moonphase 2486 Vintage 2486 Triple Date Moonphase Datora Mondphase Day Date Oversize Jumbo Cosmic","$5,039",Omega,,,,,,1946,Very good,Men's watch/Unisex,37 mm,
12914,"Seiko GS
Grand Seiko Elegance Automatic","$4,210",Seiko,,,,,,Unknown,New,Men's watch/Unisex,39.5 mm,
48763,,"$20,190",Rolex,Lady-Datejust Pearlmaster,80315,,,,2011,,,29 mm,Very good
6242,"Zenith Pilot
Type 20 Pilot Montre","$19,900",Zenith,Pilot,18.2420.5011/21.C723,,,,Unknown,Unworn,Men's watch/Unisex,57 mm,
15131,,"$22,570",Rolex,Oyster Perpetual 34,6085,,Yellow gold,Yellow gold,1952,,,34 mm,Very good
47356,,"$48,500",Rolex,Yacht-Master II,116688,,Yellow gold,Yellow gold,2022,,,44 mm,New
6014,"Seiko
SRPD73K1 Sports 5 Automatic Mens Watch",$265,Seiko,,SRPD73K1,,,,2020 (Approximation),New,Men's watch/Unisex,42.5 mm,
4267,,"$22,443",Rolex,GMT-Master II,116710BLNR,,Steel,Steel,2018,,,,New
25451,,"$49,091",Rolex,GMT-Master II,126715CHNR,,Rose gold,Rose gold,2021,,,40 mm,Very good
9967,"IWC Portuguese
Portugeiser IW390301","$17,950",IWC,Portuguese,IW390301,Automatic,Rose gold,,2021,New,Men's watch/Unisex,42 mm,
12701,"Hublot Big Bang
One Click 39 Diamonds Steel 465.SX.1170.RX.1204 Automatic","$7,999",Hublot,Big Bang,465.SX.1170.RX.1204,,,,Unknown,Very good,Women's watch,39 mm,
47128,,"$17,700",Rolex,Datejust 41,126331,,Gold/Steel,Gold/Steel,2022,,,41 mm,New
6515,"Richard Mille RM 011
11-03 Full Rose Gold Skeleton Dial",Price on request,Richard Mille,RM 011,RM11-03,Automatic,Rose gold,Rubber,2017,Very good,,42 mm,
8889,"Patek Philippe Nautilus
5726/1A-001",Price on request,Patek Philippe,Nautilus,5726/1A-001,,,,2020 (Approximation),Unworn,Men's watch/Unisex,40.5 mm,
2433,"Vacheron Constantin Patrimony
Vintage Ultra Slim Ultraflach 18K Gold Gelbgold Handaufzug Manual cal. 1001","$4,359",Vacheron Constantin,Patrimony,6068,,,,1960 (Approximation),Good,Men's watch/Unisex,32 mm,
16331,,"$48,470",Rolex,GMT-Master II,126715CHNR,,Rose gold,Rose gold,2022,,,40 mm,Very good
1651,"Longines Master Collection
190th Anniversary Edition 40mm","$2,612",Longines,Master Collection,L2.793.4.73.2,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,40 mm,
7555,"Tudor Pelagos
fullset","$5,500",Tudor,Pelagos,25600TN,,,,2022,New,Men's watch/Unisex,42 mm,
18746,"Omega Speedmaster Professional Moonwatch
Co-Axial Master Chronometer","$8,209",Omega,Speedmaster Professional Moonwatch,310.32.42.50.01.002,Manual winding,Steel,Leather,2021,New,Men's watch/Unisex,42 mm,
10538,"Hublot Big Bang
Black Magic in Microblasted Black Ceramic and Titanium 44mm Skeleton Back",Price on request,Hublot,Big Bang,301.CX.130.RX,Automatic,Ceramic,Rubber,Unknown,Unworn,Men's watch/Unisex,44 mm,
6074,"Zenith Defy El Primero
NEW UNWORN STILL SEALED Defy El Primero 21 Park Lane Mexico Edition Limited to 60 Pieces","$16,500",Zenith,Defy El Primero,,,,,Unknown,New,Men's watch/Unisex,,
30581,,Price on request,Rolex,Sky-Dweller,326935,,Rose gold,Rose gold,2017,,,42 mm,Very good
12034,"Hublot Classic Fusion Racing Grey
Dial","$4,750",Hublot,Classic Fusion Racing Grey,542.NX.7071.LR,,,,2020,Very good,Men's watch/Unisex,42 mm,
2651,"Breitling Chronomat
Ref. AB011511","$5,058",Breitling,Chronomat,AB011511/BF70,,,,2018,Very good,Men's watch/Unisex,44 mm,
11947,"Seiko Presage
Fuyugeshiki Power Reserve Limited Edition",$807,Seiko,Presage,SSA385J1,,,,Unknown,Very good,Men's watch/Unisex,40.5 mm,
39332,,"$9,100",Rolex,Datejust 36,126200,,Steel,Steel,2023,,,36 mm,Unworn
799,"TAG Heuer Carrera
Wbn2012.ba0640 Day Date Automatico 41 Mm Acciaio Blu.",Price on request,TAG Heuer,Carrera,,,,,Unknown,New,,41 mm,
4842,"Oris Big Crown ProPilot Date
41mm 01 751 7761 4065-07 3 20 05LC","$1,475",Oris,Big Crown ProPilot Date,01 751 7761 4065-07 3 20 05LC,Automatic,Steel,Textile,2023,New,Men's watch/Unisex,41 mm,
3514,"Tudor Pelagos
State of Qatar Special Edition - 42mm - Black Dial - New in Stickers - Ful","$6,716",Tudor,Pelagos,25600TN,,,,2020,New,Men's watch/Unisex,42 mm,
2472,"Cartier Clé de Cartier
31mm",Price on request,Cartier,Clé de Cartier,WJCL0002,,,,2021 (Approximation),Unworn,Women's watch,31 mm,
3267,"Longines Master Collection
L29084783 - Master Collection Automatic Silver Dial Men's Watch","$1,795",Longines,Master Collection,L29084783,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,40 mm,
13219,,"$5,696",Rolex,Datejust 36,16014,,,,Unknown,,,36 mm,Fair
