id,name,price,brand,model,ref,mvmt,casem,bracem,yop,cond,sex,size,condition
1744,"Cartier Pasha Seatimer
Ref. W31077M7","$2,332",Cartier,Pasha Seatimer,W31077M7,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,40 mm,
14857,"Seiko Presage
Blue Enamel","$1,265",Seiko,Presage,SPB091J1,,,,2020 (Approximation),Fair,Men's watch/Unisex,40.5 mm,
26580,"Omega Speedmaster Professional Moonwatch
310.20.42.50.01.001","$19,066",Omega,Speedmaster Professional Moonwatch,310.20.42.50.01.001,,,,2022,Unworn,Men's watch/Unisex,42 mm,
3922,"Vacheron Constantin Overseas Dual Time
47450/000W-9511","$22,500",Vacheron Constantin,Overseas Dual Time,47450/000W-9511,,,,2016 (Approximation),Very good,Men's watch/Unisex,42 mm,
3733,"TAG Heuer Link Lady
WAT1311BA0956",$976,TAG Heuer,Link Lady,WAT1311BA0956,Quartz,Steel,,Unknown,Good,,34.5 mm,
19550,"Omega Seamaster Planet Ocean
Black Dial 39,5mm","$6,613",Omega,Seamaster Planet Ocean,215.33.40.20.01.001,,,,Unknown,New,Men's watch/Unisex,39.5 x 42 mm,
3837,"Oris Aquis Date
01 733 7730 4157 Green Dial 39.5mm","$1,983",Oris,Aquis Date,01 733 7730 4157,,,,2022,Very good,Men's watch/Unisex,39.5 mm,
7360,"Longines Présence
Black Automatic Presence","$1,261",Longines,Présence,L4.921.4.52.2,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,38.5 mm,
7155,"Cartier Ballon Bleu 33mm
W6920071","$4,845",Cartier,Ballon Bleu 33mm,W6920071,,,,2018 (Approximation),Good,Women's watch,33 mm,
7225,"Panerai
Luminor Luna Rossa GMT Titanium Carbotech Mens Watch PAM01096 Unworn","$14,940",Panerai,,PAM01096,,,,2021,Unworn,Men's watch/Unisex,42 mm,
2089,"Patek Philippe Twenty~4
4908/30R","$53,339",Patek Philippe,Twenty~4,4908/30R,,,,Unknown,Very good,Women's watch,,
9926,"Omega Speedmaster Professional Moonwatch
Dark Side of the Moon \"Meteorite\"",Price on request,Omega,Speedmaster Professional Moonwatch,311.63.44.51.99.001,,,,2023 (Approximation),New,Men's watch/Unisex,,
37726,"Omega Seamaster Planet Ocean
600M 43.5mm 215.30.44.21.01.001 Black Watch BOX","$4,293",Omega,Seamaster Planet Ocean,,,,,Unknown,Very good,Men's watch/Unisex,43.5 mm,
17047,"Seiko GS
中古 セイコー SEIKO 9F83-0AM0/SBGT241 グランドセイコー キャリバー9F 25周年記念 クォーツ メンズ 良品 G#122880","$2,551",Seiko,,,Quartz,Steel,,Unknown,Good,Men's watch/Unisex,39 mm,
2503,"Oris Big Crown Pointer Date
Cervo Volante","$2,161",Oris,Big Crown Pointer Date,01 754 7779 4065-SET,Automatic,Steel,Leather,2023,New,Men's watch/Unisex,38 mm,
127,"Hublot Classic Fusion Quartz
King Gold Opalin 33mm","$14,020",Hublot,Classic Fusion Quartz,581.OX.2611.RX,Quartz,Rose gold,Rubber,2023,Unworn,Women's watch,33 mm,
7081,"TAG Heuer Carrera
Chronograph Automatic 44 Mm - CBN2A1N.BA0643","$5,980",TAG Heuer,Carrera,CBN2A1N.BA0643,,,,2023,New,Men's watch/Unisex,44 mm,
17948,"Breitling Endurance Pro
New/Unworn","$2,695",Breitling,Endurance Pro,X82310D91B1S1,,,,2022,New,Men's watch/Unisex,44 mm,
48815,,"$17,160",Rolex,Datejust 41,126333,,,,2022,,,41 mm,Unworn
6819,"Breitling Galactic 36
A37330","$3,904",Breitling,Galactic 36,A37330,,,,2012,Good,Women's watch,36 mm,
3475,"Omega Seamaster Aqua Terra
231.10.42.21.01.002","$6,377",Omega,Seamaster Aqua Terra,231.10.42.21.01.002,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,41.5 mm,
48839,,"$15,140",Rolex,Datejust 36,126231,,,,2019,,,36 mm,Unworn
5986,"Longines Spirit
l3.820.4.93.6","$3,150",Longines,Spirit,L3.820.4.93.6,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
3859,"Tudor Royal
Lady - FULL SET 2023 - ungetragen - Ref. 28300","$2,508",Tudor,Royal,28300,Automatic,Steel,Steel,2023,Unworn,Women's watch,28 mm,
37795,,"$17,475",Rolex,Datejust 41,126301,,Rose gold,Gold/Steel,2022,,,41 mm,New
24741,"Omega Seamaster
オメガ シーマスター Cal.565 デイト 166.010 自動巻き メンズ_695861 中古 ev20",$543,Omega,Seamaster,166.010,Automatic,,,Unknown,Fair,Men's watch/Unisex,35 mm,
2343,"Seiko Prospex
Street Series ‘Tuna’ Automatic Mechanical SRPF83K1/SBDY075 With 1 year warranty",$426,Seiko,Prospex,SRPF83K1,Automatic,Steel,Silicon,2021 (Approximation),New,Men's watch/Unisex,43.2 mm,
12577,"Audemars Piguet Royal Oak Offshore
25995IP.OO.1000TI.01","$30,000",Audemars Piguet,Royal Oak Offshore,25995IP.OO.1000TI.01,,,,2003,Very good,Men's watch/Unisex,42 mm,
10279,"Longines Admiral
5 stelle 8338 3 oro giallo 18kt - 5 stars","$2,063",Longines,Admiral,,,,,Unknown,Very good,,35 mm,
7833,"Omega Seamaster Diver 300 M
210.20.42.20.01.002 - Seamaster Diver 300 M Co-Axial Master Chronometer 42 mm Automatic Bl","$9,269",Omega,Seamaster Diver 300 M,210.20.42.20.01.002,Automatic,Steel,Steel,Unknown,New,Men's watch/Unisex,42 mm,
9103,"Longines Master Collection
Automatic Women's Watch","$3,152",Longines,Master Collection,L24094872,,,,2023,Unworn,Women's watch,34 mm,
48346,,"$58,425",Rolex,Daytona,116508 Paul Newman,,Yellow gold,Yellow gold,2022,,,40 mm,Unworn
20649,"Omega Genève
166.041","$1,677",Omega,Genève,166.041,Automatic,Steel,Leather,1969,Very good,Men's watch/Unisex,34 x 40 mm,
25900,"Omega Speedmaster
 オメガ スピードマスター プロフェッショナル クロノグラフ 下がりR cal.861 3590.50 手巻き メンズ_730615 中古","$3,764",Omega,Speedmaster,3590.50,Manual winding,Steel,Steel,Unknown,Fair,Men's watch/Unisex,41 mm,
15553,"Seiko Alpinist
1959 limited edition","$2,668",Seiko,Alpinist,,,,,2023,New,Men's watch/Unisex,,
63883,,Price on request,Rolex,Pearlmaster,rolex 86285,,Rose gold,Rose gold,2021,,,,New
10630,,"$19,749",Rolex,Day-Date 36,1803,,Yellow gold,Yellow gold,1972,,,36 mm,Very good
2282,"Seiko
Alarm 200m Flight Master Chronograp SNA411P1 with 1 year warranty",$379,Seiko,,SNA411P1,,,,2019 (Approximation),New,Men's watch/Unisex,42 mm,
17142,,"$2,820",Rolex,,,,,,Unknown,,,15 mm,Good
29697,"Omega Seamaster Railmaster
Co-Axial Master Chronometer 40 steel silver / grey 2021 box + papers","$3,705",Omega,Seamaster Railmaster,220.12.40.20.06.001,Automatic,Steel,Textile,2021,Very good,Men's watch/Unisex,40 mm,
8571,"Tudor Black Bay Steel
79730","$3,150",Tudor,Black Bay Steel,79730,,,,2018,Good,Men's watch/Unisex,41 mm,
4505,"Breitling Navitimer
Automatic 35","$13,458",Breitling,Navitimer,R17395211A1P2,Automatic,Red gold,Crocodile skin,2023,New,Women's watch,35 mm,
48232,,"$30,999",Rolex,Daytona,116500LN,,Steel,Steel,2022,,,40 mm,Unworn
19909,"Omega Speedmaster Date
Mark 40 Date 3313.53","$2,387",Omega,Speedmaster Date,,,,,Unknown,Fair,Men's watch/Unisex,39 mm,
10387,,"$9,184",Rolex,Explorer,124270,,Steel,Steel,2022,,,36 mm,Good
7338,"Patek Philippe Nautilus
Tiffany & Co. 5980R","$336,332",Patek Philippe,Nautilus,5980R-001,,,,2020,New,Men's watch/Unisex,40.5 mm,
8699,,Price on request,Rolex,Daytona,116518,,Yellow gold,,2021,,,40 mm,Unworn
40835,,"$5,250",Rolex,Oyster Perpetual Date,15053,,,,1987 (Approximation),,,34 mm,Very good
3503,"Seiko Prospex
SBEJ003 - Prospex Landmaster GMT Mechanical 25th Anniversary","$2,212",Seiko,Prospex,SBEJ003,,,,Unknown,Unworn,,,
1065,"Patek Philippe World Time
Cloisonné Dial Full Set",Price on request,Patek Philippe,World Time,5131J,,,,2010,Unworn,,,
19480,,"$13,849",Rolex,Datejust 41,126334,,Steel,Steel,2023 (Approximation),,,41 mm,Unworn
2883,"IWC Portofino Hand-Wound
Eight Days","$10,935",IWC,Portofino Hand-Wound,IW510116,,,,2022 (Approximation),Unworn,Men's watch/Unisex,45 mm,
4322,,"$23,447",Rolex,GMT-Master II,126710BLNR STICKERS,,,,2022,,,40 mm,Unworn
34838,"Omega Seamaster Diver 300 M
Professional 300M Chrono Titanium James Bond","$3,799",Omega,Seamaster Diver 300 M,2298.80,Automatic,Steel,Steel,2000,Very good,Men's watch/Unisex,41.5 x 42 mm,
49336,,"$5,340",Rolex,Lady-Datejust,179160,,,,2014,,,26 mm,Very good
38248,"Omega Speedmaster Date
39mm Blue Dial - Inventory 3880","$1,999",Omega,Speedmaster Date,3511.80.00,Automatic,Steel,,Unknown,Very good,Men's watch/Unisex,39 mm,
19162,"Seiko Presage
SPB223J1","$1,100",Seiko,Presage,SPB223J1,,,,2021,Very good,Men's watch/Unisex,42.2 mm,
43589,,"$21,500",Rolex,Day-Date 36,118208,,,,2001,,,36 mm,Very good
5395,"Tudor Black Bay Bronze
79250BA","$4,474",Tudor,Black Bay Bronze,79250BA,Automatic,Bronze,Leather,2021,Unworn,Men's watch/Unisex,43 mm,
6370,"Cartier Calibre de Cartier Chronograph
カリブル ドゥ カルティエ クロノグラフ","$6,518",Cartier,Calibre de Cartier Chronograph,W7100060,Automatic,Steel,,Unknown,Very good,,42 mm,
12371,"Omega Seamaster Diver 300 M
Co-Axial Master Chronometer","$5,208",Omega,Seamaster Diver 300 M,210.30.42.20.10.001,Automatic,Steel,Steel,2023 (Approximation),New,Men's watch/Unisex,42 mm,
6382,"Cartier Roadster
Chronograph","$8,652",Cartier,Roadster,2618,Automatic,Gold/Steel,Steel,2010,Very good,Men's watch/Unisex,40 x 48 mm,
5773,,"$11,073",Rolex,Oyster Perpetual 41,124300,,Steel,Steel,2021,,,41 mm,New
25538,,"$9,767",Rolex,Lady-Datejust,279174,,Steel,Steel,2021,,,28 mm,Very good
12631,"Seiko Presage
Limited Edition 140 Anniversary Presage Gmt",$978,Seiko,Presage,SPB223J1,,,,Unknown,Very good,Men's watch/Unisex,42.2 mm,
35335,,"$14,317",Rolex,Datejust 36,116243,,,,Unknown,,,,Very good
10070,"Hublot King Power
Unico Ceramic King Gold","$20,128",Hublot,King Power,701.CO.0180.RX,,,,2016,Very good,Men's watch/Unisex,48 mm,
4775,"Breitling Super Avenger
M13370 メンズ","$2,774",Breitling,Super Avenger,M13370,Automatic,Steel,Rubber,Unknown,Good,Men's watch/Unisex,44 mm,
8066,"Patek Philippe
18K White Gold watch w/Diamonds 53.8 GM","$5,950",Patek Philippe,,,,,,Unknown,Good,,19 x 17 mm,
10102,"IWC Pilot Chronograph
NEW Pilot’s Chronograph 41mm IW388104","$8,350",IWC,Pilot Chronograph,IW388104,,,,2022,New,Men's watch/Unisex,41 mm,
2299,"Audemars Piguet Royal Oak Day-Date
26330OR.OO.D088CR.01","$52,552",Audemars Piguet,Royal Oak Day-Date,26330OR.OO.D088CR.01,,,,2013,Very good,Men's watch/Unisex,39 mm,
2035,"Hublot Big Bang 38 mm
Blue Diamonds","$12,605",Hublot,Big Bang 38 mm,361.SX.7170.LR.1204,Quartz,Steel,Crocodile skin,2023,New,Women's watch,38 mm,
683,"Panerai Radiomir 8 Days
45mm","$9,748",Panerai,Radiomir 8 Days,PAM00992,Manual winding,Steel,Calf skin,2023,Unworn,Men's watch/Unisex,45 mm,
14027,"Breitling Super Avenger II
Breitling Super Avenger II A1337111/C871","$4,195",Breitling,Super Avenger II,,,,,2016,Very good,Men's watch/Unisex,48 mm,
2676,"Audemars Piguet Royal Oak Jumbo
Ultra-thin (2003)","$91,701",Audemars Piguet,Royal Oak Jumbo,15202ST.OO.0944ST.01,,,,2003,Very good,Men's watch/Unisex,39 mm,
60663,,"$44,538",Rolex,Day-Date 40,228238,,Yellow gold,Yellow gold,2022,,,40 mm,Very good
3414,"Vacheron Constantin Métiers d'Art
82020/000G-9925 18 Métiers D'art Mécaniques Ajourées","$69,000",Vacheron Constantin,Métiers d'Art,,,,,Unknown,,Men's watch/Unisex,40 mm,
40979,,"$11,950",Rolex,Datejust 41,126300,,,,2018,,,41 mm,Unworn
6260,"Longines DolceVita
l5.255.5.79.7","$3,846",Longines,DolceVita,L5.255.5.79.7,Quartz,Steel,Steel,2023,New,Women's watch,20.8 x 32 mm,
23192,,"$14,502",Rolex,Datejust 41,126334,,Steel,Steel,2023,,,41 mm,New
7302,"Omega Seamaster Diver 300 M
Auth OMEGA Seamaster Professional 300 2531.8 Navy 60431793 Men's Wrist Watch","$1,747",Omega,Seamaster Diver 300 M,2531.8,Automatic,,,Unknown,Fair,Men's watch/Unisex,47 x 41 mm,
5633,"Richard Mille
RM33-02 RG CA",Price on request,Richard Mille,,,,,,Unknown,Unworn,Men's watch/Unisex,42 mm,
37659,,"$5,400",Rolex,Lady-Datejust,69173,,,,1999,,,26 mm,Very good
46163,,"$8,199",Rolex,Oyster Perpetual 36,126000,,Steel,Steel,2022,,,36 mm,Unworn
60489,,"$8,586",Rolex,Explorer,14270,,Steel,Steel,1999,,,36 x 43 mm,Very good
14515,,"$37,693",Rolex,Yacht-Master II,116681,,,,Unknown,,,44 mm,Unworn
7465,"Breitling Chronomat 44 Raven
Special Edition Raven Black steel MB0111C2/BD07 (New)","$6,326",Breitling,Chronomat 44 Raven,,Automatic,Steel,Rubber,Unknown,New,Men's watch/Unisex,44 mm,
1214,"Vacheron Constantin Historiques
48003","$10,581",Vacheron Constantin,Historiques,48003,Automatic,Rose gold,Leather,Unknown,Very good,Men's watch/Unisex,34 mm,
1600,"Longines Lindbergh Hour Angle
L2.678.4.11.0","$5,600",Longines,Lindbergh Hour Angle,L2.678.4.11.0,Automatic,Steel,,2023,New,Men's watch/Unisex,47.5 mm,
5225,"Zenith
Via Veneto",$403,Zenith,,,,,,Unknown,Very good,,32 mm,
6679,"Audemars Piguet Royal Oak Offshore Chronograph
26400SO.OO.A055CA.01 Green Camouflage - Box & Papers - 2019","$46,544",Audemars Piguet,Royal Oak Offshore Chronograph,26400SO.OO.A055CA.01,Automatic,Steel,Rubber,2019,Very good,Men's watch/Unisex,44 mm,
15131,,"$22,570",Rolex,Oyster Perpetual 34,6085,,Yellow gold,Yellow gold,1952,,,34 mm,Very good
22223,,"$53,605",Rolex,Day-Date 40,228239,,,,2022,,,40 mm,Very good
10817,"Patek Philippe
Ref. 565 - Luminous Breguet Dial","$130,000",Patek Philippe,,,,,,1940 (Approximation),Very good,,,
13142,,"$52,759",Rolex,Sky-Dweller,326238,,,,Unknown,,,42 mm,Unworn
50698,,"$48,999",Rolex,Oyster Perpetual 34,6556,,,,1955,,,35 mm,Very good
1844,"Longines Conquest
Quartz Blue Dial Men's Watch Conquest Vhp","$1,594",Longines,Conquest,L3.727.4.96.6,Quartz,Steel,Steel,2023,New,Men's watch/Unisex,44 mm,
54,"Panerai
Radiomir 47mm","$10,602",Panerai,,PAM00721,,,,2023,Unworn,Men's watch/Unisex,47 mm,
10355,"Cartier Pasha C
パシャC クロノ W31048M7 機械点検済 外装仕上げ済 メンズ 腕時計","$2,286",Cartier,Pasha C,W31048M7,Automatic,Steel,Steel,Unknown,Good,Men's watch/Unisex,38 mm,
59961,,"$4,859",Rolex,,,,Yellow gold,,Unknown,,,29 mm,Fair
37304,"Omega Seamaster Diver 300 M
212.30.44.52.01.001","$5,500",Omega,Seamaster Diver 300 M,212.30.44.52.01.001,,,,Unknown,Very good,Men's watch/Unisex,44 mm,
12526,"Seiko Prospex
Mechanical 20 bar watch SBDC143/SPB237J1",$873,Seiko,Prospex,SBDC143,,,,Unknown,New,Men's watch/Unisex,,
47022,,"$12,500",Rolex,Datejust 41,126300,,Steel,Steel,2023,,,41 x 48 mm,New
4714,"Cartier Tank
list: 2602|2602|2602|2602|2602|2602","$6,691",Cartier,Tank,,Quartz,Yellow gold,Leather,Unknown,Very good,Women's watch,,
19706,,"$14,953",Rolex,Datejust 36,126233,,Gold/Steel,Gold/Steel,2023,,,36 mm,Unworn
24595,"Omega
Cosmic Triple Date Moonphase","$9,691",Omega,,3944,,,,1947,Very good,Men's watch/Unisex,32 x 44 mm,
1187,"Omega Seamaster Diver 300 M
Co-axial Master Chronometer","$5,282",Omega,Seamaster Diver 300 M,210.30.42.20.01.002,Automatic,Steel,Steel,2023,Very good,Men's watch/Unisex,42 mm,
15449,"Cartier
Mecanique","$19,500",Cartier,,,,,,Unknown,Very good,Women's watch,23 mm,
3249,"Panerai Luminor Submersible
Firenze 1860 Divers Professional","$8,075",Panerai,Luminor Submersible,,,,,Unknown,Good,,,
8366,"Omega Seamaster Aqua Terra
231.13.42.21.03.001 - Seamaster Aqua Terra Co-Axial Automatic Blue Dial Blue Leather Men's","$5,925",Omega,Seamaster Aqua Terra,231.13.42.21.03.001,Automatic,Steel,Leather,Unknown,New,Men's watch/Unisex,41.5 mm,
13589,"Seiko
NOS Seiko Lassale Quartz",$322,Seiko,,,,,,1982,Unworn,Women's watch,18 x 25 mm,
4538,"Longines Conquest
L37282769 - Conquest VHP GMT Quartz Silver Dial Men's Watch","$1,436",Longines,Conquest,L37282769,Quartz,,,Unknown,New,Men's watch/Unisex,43.00 mm,
4119,"Breitling Bentley GMT
EB0433","$8,721",Breitling,Bentley GMT,EB0433,Automatic,Titanium,Rubber,Unknown,Very good,Men's watch/Unisex,,
3635,"Hublot Big Bang
Integral 42 mm","$26,960",Hublot,Big Bang,451.CX.1170.CX,,,,2021,New,Men's watch/Unisex,42 mm,
12199,"Breitling Blackbird
Chronomat Blackbird","$4,428",Breitling,Blackbird,A13350,Automatic,Steel,Steel,Unknown,Very good,Men's watch/Unisex,40 mm,
6243,"Tudor Oysterdate Big Block
クロノタイム 79180 前期モデル","$6,457",Tudor,Oysterdate Big Block,79180,,,,1990 (Approximation),Very good,Men's watch/Unisex,40 x 44 mm,
3358,"Oris Big Crown ProPilot GMT
Timer Gmt Automatic","$1,553",Oris,Big Crown ProPilot GMT,01 748 7756 4064-07 8 22 08,Automatic,Steel,Steel,2022 (Approximation),Unworn,Men's watch/Unisex,44 mm,
4216,"Hublot Big Bang Sang Bleu
Unico Sang Bleu II Titanium Blue Pave 45 mm","$42,791",Hublot,Big Bang Sang Bleu,418.NX.5107.RX.1604.MXM20,Automatic,Titanium,Rubber,2023,New,Men's watch/Unisex,45 mm,
39037,,"$21,995",Rolex,Yacht-Master 37,268655,,,,Unknown,,,37 mm,
4592,"Panerai Radiomir 1940 3 Days Automatic
パネライ ラジオミール チタニオ 3デイズPAM00619","$8,196",Panerai,Radiomir 1940 3 Days Automatic,PAM00619,Automatic,Titanium,,Unknown,Unworn,Men's watch/Unisex,45 mm,
4708,"Zenith
Classic Silver Dial","$2,180",Zenith,,,,,,Unknown,Fair,Men's watch/Unisex,34 mm,
38981,,"$19,993",Rolex,GMT-Master II,126720 VTNR,,,,Unknown,,,40 mm,
552,"Omega Seamaster
Gents Automatic Wristwatch Seamaster","$1,482",Omega,Seamaster,,,,,1952,,Men's watch/Unisex,36.2 mm,
18400,"Omega Seamaster Diver 300 M
O21030422006001 - Seamaster Diver 300M Omega Co-Axial Master Chronometer 42 mm - O21030422006001","$6,299",Omega,Seamaster Diver 300 M,O21030422006001,Automatic,Steel,Steel,2023,New,Men's watch/Unisex,42 mm,
23147,,"$8,182",Rolex,Oyster Perpetual 39,114300,,,,Unknown,,,39 mm,Very good
14799,"Cartier Pasha
2400","$6,000",Cartier,Pasha,2400,,,,Unknown,Very good,Women's watch,32 mm,
6387,"Richard Mille RM 005
RM005","$135,000",Richard Mille,RM 005,RM005,Automatic,Rose gold,Rubber,2009,Very good,Men's watch/Unisex,,
2431,"Audemars Piguet Royal Oak Selfwinding
34mm",Price on request,Audemars Piguet,Royal Oak Selfwinding,77350SR.OO.1261SR.01,Automatic,Gold/Steel,Gold/Steel,2022,Unworn,Women's watch,34 mm,
40078,,"$15,000",Rolex,GMT-Master II,Rolex 16710 Z-Serial Pepsi With Coke and Black Bezel,,Steel,Steel,2007,,,40 mm,Very good
5921,"Longines Conquest
v.h.p l3.726.2.66.6","$1,401",Longines,Conquest,L3.726.2.66.6,Quartz,Steel,Steel,2023,New,Men's watch/Unisex,43 mm,
70522,,"$39,545",Rolex,Daytona,16520,,,,1996,,,40 mm,Very good
7783,"Hublot Big Bang 44 mm
Black Dial 44mm","$13,572",Hublot,Big Bang 44 mm,301.SB.131.RX,,,,Unknown,New,Men's watch/Unisex,44 mm,
1566,"Vacheron Constantin
1Vintage Manual Winding 18K Gold Ref.6483","$4,601",Vacheron Constantin,,6483,,,,Unknown,Very good,Men's watch/Unisex,33 mm,
36141,,"$53,644",Rolex,Datejust 31,278288rbr White Roman President,,,,2023,,,31 mm,New
6193,"Panerai Luminor Marina 1950 3 Days Automatic
PAM 00312","$4,699",Panerai,Luminor Marina 1950 3 Days Automatic,PAM 00312,,,,2014 (Approximation),Very good,Men's watch/Unisex,44 mm,
10397,"Seiko Prospex
SBDC143 SPB237J1 Mechanical 20 bar watch",$873,Seiko,Prospex,,,,,2021,New,,,
4498,"Cartier
must de Vendome Red/Gold Dial Women's Quartz","$1,280",Cartier,,590004,,,,Unknown,Very good,Women's watch,24 mm,
9155,"Tudor Black Bay 41
Heritage 2022","$2,250",Tudor,Black Bay 41,79540,,,,2022,Fair,Men's watch/Unisex,41 mm,
6801,"Omega Seamaster Aqua Terra
15 0M CO-AXIAL MASTER CHRONOMETER SMALL SECONDS 220.12.41.21.02.005 watch","$6,444",Omega,Seamaster Aqua Terra,220.12.41.21.02.005,,,,Unknown,New,,"Approximate gross product weight : ﻿: 110g


Size between lugs : : 20  mm


Vertical length including lugs﻿: 47.9  mm


Thickness : 13.2mm  _


Case : Stainless steel


Case diameter : : 41  mm


Water resistance : 15 bar (150 meters / 500 feet )


Dial Color: Silver


Crystal Windshield : Dome-shaped reinforced anti-reflective sapphire glass


Strap type : Rubber strap


Strap Color : Beige


Strap surface : Rubber


Strap Back : Rubber


Buckle type : folding clasp


Buckle material : stainless steel",
4353,"TAG Heuer Aquaracer 300M
Calibre 5 Automatik 43mm WBP201A.FT6197","$3,013",TAG Heuer,Aquaracer 300M,WBP201A.FT6197,Automatic,Steel,Rubber,2023,New,Men's watch/Unisex,43 mm,
86,"Panerai Luminor Submersible
Goldtech 42mm","$26,995",Panerai,Luminor Submersible,PAM01164,Automatic,Rose gold,Rubber,2023,Unworn,Men's watch/Unisex,42 mm,
29478,"Omega Globemaster
Constellation Globemaster","$19,952",Omega,Globemaster,130.53.39.21.02.001,Automatic,Rose gold,Leather,2023,New,Men's watch/Unisex,39 mm,
11837,"Breitling Superocean 36
Automatic 36","$3,308",Breitling,Superocean 36,A17316D71O1S1,Automatic,Steel,Rubber,2021,Very good,Women's watch,36 mm,
